Train_ID,Training_Loss
36419,0.009623327
29642,0.007397048
46157,1.2278481e-05
5638,6.2940526e-05
43339,0.0003846144
29791,0.011578621
23010,0.02389386
49808,0.00063041836
42476,0.036280602
41922,0.010373838
47717,0.0013555633
44095,0.000100011595
47389,0.10435917
2183,0.19010629
23486,0.00030143486
33576,0.1653203
15582,0.00019202773
34436,0.02345705
16721,0.0008485292
2079,0.00038389943
36032,0.00013827322
8128,0.002385035
47813,1.490105e-05
40628,4.6967358e-05
36086,0.0827184
41439,0.01563599
4996,0.00012540031
9714,0.0034867465
51738,0.007370542
6512,1.476892
4742,0.0026364112
30608,0.052520532
47876,0.00016032365
23644,0.00066877884
6581,0.010253728
48253,0.2145874
39391,0.04044961
6088,0.00030798936
37781,0.015823513
41262,0.035463694
5982,0.016167255
22978,0.0018273575
26798,0.00015317221
37681,0.00014900051
12052,0.0016703951
16768,4.8874615e-05
41320,8.9879766e-05
28553,0.0009573882
52404,0.00016807097
4477,0.0074138506
32411,1.0728779e-05
38296,9.619727e-05
14106,0.0001448288
30764,1.8119648e-05
13346,0.00037138717
44060,0.00022456508
25707,0.00014065707
34079,6.9141147e-06
10584,3.3378547e-06
33439,0.0032441388
9088,0.0013979435
41899,0.07931666
23418,0.00013577017
815,7.784064e-05
51910,1.2143745
21148,1.9192512e-05
51506,0.00049376214
30563,0.009395431
50271,1.5258673e-05
15774,0.0022049658
45673,0.0010570659
24083,2.5033638e-05
28029,0.049977873
21774,0.0007298905
35404,0.00018010901
51375,9.44093e-05
32471,0.00030798936
43641,0.00016425691
49095,0.0063683433
21471,1.4662635e-05
38843,0.001073142
50813,0.0005324853
15311,0.000109547334
35456,3.4808505e-05
10241,0.00015126515
1035,6.15101e-05
17223,0.0017952293
51537,0.008210004
34250,0.8893682
30525,0.0045946026
46831,0.01980179
30837,1.2159274e-05
38786,4.5298504e-05
2353,0.110489614
1725,8.821448e-06
6014,0.0002689
15878,0.0014688903
10263,0.08596641
50760,0.001680273
27312,0.06755107
20224,0.003877741
858,0.078681074
37299,1.5054843
20325,0.00032598426
48612,1.2278481e-05
11864,0.16692926
48981,0.01750777
31062,0.0006713997
38420,0.001362111
5760,0.00023326537
39266,0.2770042
28532,0.0061449166
49350,0.00025805482
22529,7.986991e-06
3768,0.0008678246
50119,9.4051706e-05
7600,0.37851524
28926,0.0019861988
47299,5.566919e-05
46514,3.0397907e-05
1701,5.245195e-06
45819,0.89928305
14703,0.00036185392
14436,0.14738941
5398,5.9960475e-05
30387,0.000732392
47795,0.025587596
31892,0.0054774205
23960,7.509903e-05
211,1.1920922e-06
36842,0.013712492
35529,1.0490363e-05
53782,0.08829031
20315,0.06079234
53530,0.0024574578
43973,0.00016389934
39086,1.1327921
46700,0.003689983
45591,0.0008521025
24842,0.00442312
8530,0.0066624177
10566,0.19912337
19486,8.487341e-05
30999,0.01851467
35214,0.004778513
22913,1.001353e-05
24693,7.188062e-05
47240,0.2083074
16095,0.025907785
34527,0.013537627
42673,0.0071842666
20271,4.0649542e-05
26140,0.007387463
22943,1.7881378e-06
35737,0.003987458
49833,0.009471009
41572,0.075863756
1702,0.00013326711
22741,2.3126335e-05
30090,0.66180557
17367,2.2172682e-05
10932,0.00030179237
3356,0.0015933926
22080,1.9907753e-05
21267,4.3033626e-05
47278,0.01292165
33330,0.048629228
40344,0.011045975
18664,0.0012417472
39507,0.22405075
13540,0.0005181877
14268,4.5656117e-05
23892,0.0004642124
25229,0.00030238825
50095,0.006090415
28934,0.000595988
41275,4.410734e-06
7108,0.0009945452
21381,4.1722382e-05
44726,0.0011052935
17314,0.00018106251
51893,0.00073394063
7440,0.0002537644
12214,0.00059134164
4197,3.8980677e-05
25227,5.125868e-05
44995,0.0011213688
10307,4.51793e-05
41204,0.00015972769
46818,0.00093023415
15843,0.01197259
40713,7.521823e-05
95,0.00022766383
843,8.356222e-05
50071,8.082063e-05
24875,0.0001106201
2028,0.073831245
30699,0.010685372
22583,0.0011464935
455,0.0042238315
21418,0.001437941
17727,1.0847986e-05
20200,0.04506568
29156,0.0014998389
6304,1.4543428e-05
14543,0.13852116
7736,0.005933528
23051,0.0042740433
38930,0.23401903
28381,0.003358559
3171,3.325884e-05
48521,0.00012242045
18188,0.00010322992
39576,0.21350981
12181,0.002066859
36277,7.867782e-06
8414,0.00037186383
42984,3.886147e-05
7670,0.00014935808
5891,0.00013422065
44156,2.9802277e-06
16874,5.4836123e-06
22877,0.0030541227
10562,8.344647e-07
29637,0.00014804698
42732,3.5762147e-05
26208,0.002556986
27942,0.008390296
8953,1.370861
29260,6.4490145e-05
2317,0.13918374
31483,0.5632004
2333,7.152532e-06
13947,0.35951403
2828,0.00028606137
31980,3.004029e-05
44045,0.00016616394
16790,0.8939818
52054,0.00014208737
40283,0.024660373
50825,0.01926649
15515,0.027315704
25646,0.00011550713
709,0.009976287
51209,0.007579261
26155,5.9841273e-05
20299,0.0008314966
29664,4.112636e-05
30682,0.0048421025
10730,0.00074561447
2725,6.12717e-05
20443,0.0004292997
44419,3.6954196e-05
15931,0.016344827
24472,0.0025504462
49030,1.0967195e-05
3220,0.00019035912
48473,2.0503787e-05
13892,2.8371409e-05
1080,0.014137591
53904,0.0006241042
27608,0.003341688
10122,0.00030894275
39170,0.00070368324
26857,0.0
36229,0.00060277886
34242,0.00010942814
52649,0.00067116146
624,0.0010899324
18410,0.00014733183
21519,0.018110627
3810,0.0043657944
41870,0.0052415803
47986,3.146899
52628,2.4079987e-05
28591,0.0065468354
52110,0.0015176933
40300,3.4331686e-05
19971,0.0010785006
7061,0.012312124
8975,8.225407e-06
11482,1.716599e-05
4253,3.6000558e-05
22193,0.004955154
38648,0.030255038
50448,0.00014161061
19689,0.0014824602
37461,0.005447306
30130,0.003906715
566,0.0015087661
9029,0.00021908268
27655,0.00011145447
13658,0.00025722056
46364,3.6954812e-06
15563,0.001547807
25068,0.0008559139
9051,0.4157211
33880,0.00090951077
22652,0.1727461
48264,0.005641847
7550,0.02892943
49690,0.0062396955
40411,7.700623e-05
17926,0.009539968
52258,2.682173e-05
43015,0.1139202
33548,0.00026723152
47998,0.008374101
8044,0.00041940954
27774,0.06650594
5110,0.0028335205
42680,0.0002337421
28121,7.569503e-05
14858,0.057945587
38419,0.0005138984
32806,0.0070403353
16466,0.00016056202
49850,0.0009445258
38612,0.020874918
25708,0.0008892634
13872,0.06472787
25608,4.2676016e-05
4208,4.2318403e-05
4628,0.0009897816
13065,0.22217472
24564,4.6490542e-05
35474,3.0994368e-06
10681,4.7683704e-07
1247,3.5404533e-05
