Train_ID,Training_Loss
13197,0.0007615765
20317,0.004581906
3996,0.006581772
18853,0.0009978798
14354,3.886147e-05
32359,0.12244379
7235,0.06468273
17435,0.0029550004
3125,1.1920928e-07
32293,2.9111722
47173,0.017372698
24141,0.004771988
2606,0.010192015
37884,0.0028675173
24702,0.00019321959
472,0.00025614796
8825,0.075893916
6577,7.986991e-06
28664,0.02737579
49033,0.0137912715
30200,3.921909e-05
475,0.00020299281
20897,0.0017700018
39380,0.12359118
7316,0.00082339713
17794,0.09409125
2320,0.072833896
51889,0.00051497074
31852,7.2717403e-06
39595,0.0033780436
14708,0.00058169133
51064,0.00025626714
40265,0.007771968
24307,6.305973e-05
15185,2.1457441e-05
50015,0.15089625
968,7.4026226e-05
35405,0.0015090042
10513,7.3191826e-05
41533,0.11956492
16140,8.8330184e-05
7800,0.0006544832
40146,3.421248e-05
25328,2.0265559e-06
38542,0.07772031
16311,0.060457546
50735,0.001751795
27491,0.00053081725
33996,2.491443e-05
1983,0.023253134
10307,4.088795e-05
6590,0.0065422165
32350,3.8980677e-05
15522,0.025962148
29929,0.0022839431
34566,0.000947146
8986,0.29846144
21032,0.15903056
13919,0.005511683
51919,0.011248152
27423,9.274053e-05
21370,0.0027724185
49171,0.024033522
18337,0.08334737
30003,0.0025769619
11594,0.0018778087
51169,4.8993817e-05
41170,0.0034042997
7287,0.00011026251
5770,0.00015400654
23728,5.4836123e-06
6332,4.315283e-05
34137,9.417489e-06
12427,4.112636e-05
43114,2.0861407e-05
36148,0.0019599055
49787,7.152555e-07
33375,0.00069558265
32258,2.491443e-05
29843,0.025035737
41274,0.00030048148
22183,0.00070177723
34542,8.403902e-05
8987,0.0001721234
22376,0.003121387
36559,0.06567306
39508,0.00017760607
17184,0.00011526874
21779,2.7060143e-05
29245,1.8411252
52859,0.18321596
4534,2.7536968e-05
31414,0.0020261728
25913,0.0015357855
29450,5.6861216e-05
7406,0.0067940895
7979,1.1563234e-05
25179,3.397407e-05
34455,0.00021479207
29797,7.7125434e-05
51050,2.145765e-06
48759,1.1970823
52294,0.00829584
9019,0.0020693573
48005,0.0042791474
21922,6.0675688e-05
6370,0.0003576831
44526,0.00032169413
49935,0.0017159751
42499,0.0001402995
48545,0.0052389717
48367,0.0002972638
21949,0.010000954
17763,0.0007353701
16041,0.007915321
6723,3.1828375e-05
3132,2.6583319e-05
42263,0.00014566314
24328,0.44823575
16419,0.015148829
1807,9.858122e-05
31550,3.9099883e-05
44045,0.00012790339
47256,2.1457441e-05
49437,0.0025711355
11850,0.00056620303
28722,0.00014316011
44008,0.6683207
51143,0.0049169576
16785,0.00013136001
12424,0.035115242
23602,3.004029e-05
37074,0.010440376
35249,0.0012796079
15173,0.000343383
27384,0.0020369987
19025,0.00010799778
39629,0.00023922442
16509,5.7220295e-06
15136,0.0023273544
50871,4.2199197e-05
14083,0.0026063304
41260,7.784064e-05
29211,0.00019453064
40580,7.2717403e-06
12613,2.3841855e-07
48412,0.021319972
21499,1.8607814
9573,7.176142e-05
14812,1.8865467
29325,0.004330899
18030,0.0011940023
28082,0.00013290952
33719,0.00014256415
7445,0.000766103
21855,1.9788546e-05
29511,0.0060812915
27483,0.0002976213
45764,3.1470758e-05
25982,0.0010654017
46933,0.0017565549
13569,0.000318834
20789,6.198864e-06
34451,0.053442296
24975,0.00015174192
40131,0.00048482584
43369,4.672895e-05
30871,8.7257395e-05
11981,0.003704354
46042,0.35201356
41437,0.009096371
42959,0.00034850722
37624,0.0050391336
43969,0.00040761268
3398,0.0001677134
4267,2.2053475e-05
46770,4.3748852e-05
49097,6.198864e-06
44616,8.9879766e-05
25612,0.9960999
21013,0.0022737146
42240,0.0027451948
