Train_ID,Training_Loss
971,0.003877741
10653,0.019541366
11713,0.01270804
12269,0.010807906
14495,0.0014072288
1873,0.00075812207
15670,0.008186475
5304,0.0010452766
4529,0.0048052073
12055,0.07533653
504,0.008888678
6936,0.007376103
1914,0.008653168
16155,0.008622794
12248,0.008626222
9654,0.055678662
16095,0.019341793
8569,0.008128301
3878,0.01504761
6562,0.021983512
6747,0.0018757859
14266,0.022650456
2666,0.3746403
4692,0.0004746979
12784,0.0034054879
3491,0.0009658439
8727,0.0030162102
226,0.0025402203
832,0.008247958
11991,0.0007244108
10820,0.0069124848
5058,0.00024256148
8125,0.010829487
2024,0.009195595
1403,0.00023910524
16239,0.0036766806
4139,0.47903758
6636,0.003304737
4447,0.668042
13433,0.00077396474
1685,0.0011824528
14834,0.0033704399
8446,0.012593625
2747,0.1833159
15352,0.0025915867
8560,0.07576949
6374,0.042184707
14517,0.05025736
532,0.00044193037
7310,0.0017892794
5850,0.006615168
7183,0.0039019652
13633,0.017452126
7383,0.0353614
6181,0.010648809
9039,0.009237644
6857,0.0061592525
5667,9.7031654e-05
7687,0.0023641037
5849,0.007802367
12640,0.002389673
1945,0.0031275665
214,0.05592139
8937,0.001140659
14967,0.0048243077
2994,0.003607553
10080,0.0025688764
7275,0.36818087
15491,0.02105189
13572,0.0067881695
4681,0.006598944
5665,0.004069857
1268,0.0007472822
14241,0.00039402826
12189,0.32386658
10297,0.0041141403
12553,0.017681709
3094,0.006935688
2628,0.0132581545
2243,0.056543667
7809,0.0074984524
2532,0.0042079245
1045,0.0018187901
1287,0.0077722045
24,0.0042417557
4449,0.2679093
6365,0.0008478146
2921,0.019205682
2222,0.003899709
5855,0.00056227134
472,0.0071252054
15327,0.05713786
3799,0.010211367
4866,0.006296203
6829,0.028950969
1502,0.05184934
14553,0.0014463926
10042,2.0471647
10056,0.0018618645
9702,0.12991847
2934,0.0014459165
9903,0.0014497257
15138,0.0053314646
13075,0.015930755
6661,0.00039784145
13345,0.0052381414
16133,0.0008797351
2611,0.54769343
1781,0.0025597208
15881,0.021563718
10104,0.032770064
9912,0.02088986
7951,0.027276034
8333,0.014818832
7568,0.0068230974
4312,0.019548614
16077,0.004165901
657,0.017348446
758,0.0017444169
7451,0.006802496
1069,0.0032349895
3551,0.0018155773
7043,0.0018183141
14868,0.012334966
7920,0.0017015754
14360,0.0026681558
3709,0.12179894
7377,0.0075852945
12294,0.009050181
10970,0.00066246494
10093,0.00595948
14078,0.0063912044
1054,0.11396211
7362,0.017110702
10937,0.001911362
10647,0.037017006
5592,0.0007603853
14058,0.001753342
7301,0.0067345314
8578,0.0018507986
15818,0.028753614
13510,0.001033249
9382,0.00522818
4830,0.0075793792
15916,0.0023886026
8923,0.0009508379
4678,0.00404065
518,0.0103316
5511,0.0014931731
11313,0.0009321397
15789,0.0051898756
10687,0.026517559
8804,0.014363705
8198,0.0046497793
3267,0.0006942723
5678,0.0045002615
10134,0.00467446
5892,0.021909807
8308,0.003002661
12888,0.0011217261
12471,0.003399904
