Train_ID,Training_Loss
12044,0.0028833267
4156,0.026737873
7835,0.012892465
8046,0.060562126
11784,5.436864
10745,0.001380325
606,0.00022301571
16070,0.00030024312
2400,0.00062624866
8317,0.010085101
15555,0.0037752562
12739,0.012583149
5929,0.00451201
10218,0.0041992585
12895,0.010829369
12904,0.0021250304
8448,0.04453564
13255,0.00050019624
8596,0.001883758
289,0.0076624285
15710,0.005441022
9476,0.0012937756
1212,0.010744577
11899,0.01591128
15487,0.013763876
13109,0.0139782
5498,0.005098318
5521,0.0028003547
2924,0.0035644348
15395,0.013038027
10110,0.04299523
11903,0.0012927041
7025,0.0010846929
16113,0.0067738425
12795,0.0030349882
15501,0.011608198
6022,0.0020142759
1709,5.493625
15078,0.003474273
5084,0.00174882
6153,0.0003246734
16033,0.0002244459
15713,0.0056665028
11800,0.004548798
1813,0.0005837167
14720,0.0020473488
14113,0.055570524
13146,0.013051794
15681,0.02073271
11930,0.008665459
8261,0.00047684266
13504,0.003077416
203,0.0037284638
9486,0.0075223525
2195,0.004142395
46,3.8980677e-05
7296,0.0039126524
15414,0.002761957
15573,0.0034673826
15215,0.005395256
14596,0.009014976
1509,2.396078e-05
8043,0.002688605
11801,0.0006764031
6025,0.0023435291
2930,0.0011362532
3509,0.03712866
6381,0.007737309
9514,0.048552807
11674,0.0009795397
6264,0.00084686175
9054,0.0017829726
5840,0.0016970532
12616,0.08501197
7309,0.024416568
10791,0.05078437
15569,0.012526524
15536,0.008226794
1234,0.024535105
3206,0.02416863
3960,0.0024348632
10282,0.0052153724
1592,4.6371337e-05
4605,0.002178797
16224,0.002192833
14764,0.0014716282
16248,0.0061791567
3727,0.0031313694
14656,0.0061023817
4542,0.0021613112
8268,0.0020709038
3269,0.0038581474
9746,0.01902277
10265,0.005704433
9425,0.0005069878
504,0.005778631
12689,0.007205807
1307,0.00082375447
9739,0.003870141
709,0.0004159539
12190,0.0001840422
16080,0.004585703
2592,0.013498227
5648,0.0017513189
9048,0.0055874363
10701,0.00322786
14455,0.006459784
2921,4.8517002e-05
7517,0.022247849
15528,0.00052509824
9313,6.603976e-05
15732,0.0040944326
15983,0.0010397987
4579,0.012884698
13241,0.09631745
13213,0.0015054332
11715,0.0023321116
9990,0.003149076
14700,0.014555814
8321,0.0004757703
6668,0.0002085945
14904,0.00021073982
10805,0.0056088925
7272,0.013604542
12208,0.0016551617
4690,0.014011115
5343,0.017915687
1090,0.001766432
15764,0.0052947057
70,0.035602212
3051,0.08698147
3392,3.552374e-05
2018,0.020901067
12851,0.080465205
10112,0.0057165236
6456,1.7285198e-05
7313,0.049602795
12909,0.0023999005
12898,0.0009417866
2333,0.0006270826
9204,0.00038211196
14420,4.4106466e-05
814,0.0028933114
7334,0.0038581474
8158,0.13066031
15036,0.0047015124
9078,0.010862742
3731,0.008705403
3948,0.0067926687
155,0.0065428084
14081,0.005877711
1862,0.0060671917
13993,0.001935991
9322,0.00030250743
1998,0.0029192236
6733,8.6184606e-05
16294,0.011154672
8232,0.016588733
1348,0.0047823098
1354,0.0009723941
2971,0.013701791
4032,0.0018322362
9319,0.011110463
9917,0.02494842
13865,0.00018833294
8970,0.0025932514
1296,0.00048899616
6612,0.0011166058
14490,0.00029976643
2355,8.475421e-05
6812,0.0031798535
14443,0.009461207
3955,0.011878825
14710,0.00016711745
16157,0.0019595486
3138,0.0002054957
14197,0.0046072993
10998,5.9245263e-05
5366,0.0023990679
4571,0.0050889486
7332,0.008390769
15267,0.02847118
5583,0.0010889798
8611,1.1920928e-07
1250,0.00080636406
11861,0.0017264475
10897,0.0017484629
816,0.074085996
12121,0.13085632
7573,0.03691407
