Train_ID,Score
12893,0.0521272923797369
13513,0.04475909657776356
3163,0.044017765671014786
12036,0.04223263077437878
10486,0.04045728035271168
15036,0.04024815745651722
3650,0.03749239444732666
11787,0.03681131824851036
10052,0.035560257732868195
12844,0.03544231690466404
5592,0.03510020673274994
4114,0.03493103198707104
9546,0.03481510281562805
15813,0.034247586503624916
12076,0.03370194137096405
6327,0.033367935568094254
597,0.03216102719306946
8915,0.03213857300579548
1665,0.03212289698421955
2029,0.0319710448384285
14813,0.03136083111166954
16199,0.031281478703022
10121,0.031168718822300434
8281,0.030761124566197395
11253,0.03040090948343277
11881,0.030201677232980728
2346,0.030177383683621883
9726,0.029882078990340233
15919,0.02948318887501955
5059,0.029430430382490158
16167,0.029319084249436855
11209,0.028940167278051376
14461,0.028916774317622185
5457,0.028736663050949574
13915,0.02858654037117958
175,0.027787587605416775
9477,0.027735302224755287
15576,0.02770565077662468
6784,0.027698312886059284
7982,0.02752042096108198
984,0.02729480154812336
2789,0.027274873107671738
4651,0.0271097794175148
10869,0.02703708875924349
1430,0.026918770745396614
1241,0.02686128206551075
2367,0.02680447045713663
15617,0.02674680855125189
8985,0.02666070219129324
14907,0.026530899107456207
13566,0.02646434586495161
11824,0.026449153199791908
12407,0.02634323202073574
12636,0.0262805987149477
7673,0.02622111327946186
1686,0.026112765073776245
586,0.025862193666398525
9473,0.025850465521216393
6572,0.025797372683882713
11898,0.02529607154428959
12618,0.02518877200782299
12553,0.025167412124574184
5629,0.025133411400020123
6996,0.025123827159404755
31,0.025103354826569557
9282,0.02508496306836605
14598,0.025055901147425175
3447,0.025008966214954853
7201,0.024910216219723225
13699,0.024902909994125366
86,0.024851935915648937
7117,0.02481031883507967
11924,0.02477155439555645
15880,0.02468073647469282
10133,0.02467543352395296
12179,0.024638887494802475
16477,0.024602155201137066
2681,0.024552322924137115
11792,0.02452728897333145
1416,0.024415569379925728
3515,0.024408793076872826
5980,0.02431886363774538
451,0.02417534962296486
15681,0.024117019027471542
6553,0.024104421958327293
10923,0.024062233045697212
8870,0.024021106772124767
8493,0.023937889374792576
7941,0.02385018765926361
16388,0.023832248523831367
2940,0.023722488433122635
6308,0.023654366843402386
1410,0.023638813756406307
12418,0.023635417222976685
3243,0.02361795399338007
12009,0.023579323664307594
12682,0.02350405976176262
1946,0.02347532194107771
16419,0.023287317715585232
10226,0.02322713751345873
13514,0.023220976814627647
197,0.023141786456108093
914,0.023099235258996487
14669,0.023081197403371334
1322,0.023042607121169567
15502,0.022946536540985107
9121,0.022869134321808815
1780,0.02286050096154213
9321,0.022849533706903458
9208,0.022799753583967686
944,0.02278305869549513
1931,0.02276754379272461
178,0.02273768186569214
4057,0.022725403308868408
12624,0.02270845603197813
7564,0.022680729627609253
8078,0.022645488381385803
12459,0.022632443346083164
12890,0.022553542628884315
10700,0.022542363964021206
15150,0.02253851108253002
12519,0.022495143115520477
9428,0.02240276150405407
11594,0.02237341832369566
3398,0.02236174326390028
4130,0.022361217066645622
15779,0.022230627946555614
156,0.022139716893434525
13682,0.02212837152183056
10440,0.02205282635986805
65,0.022033090703189373
7346,0.022005638107657433
15877,0.02197373006492853
15428,0.02193550020456314
2025,0.02192499488592148
3513,0.02189790364354849
2008,0.02184758521616459
16341,0.021746129728853703
16200,0.02173011004924774
5555,0.02172811422497034
6522,0.02165776677429676
3009,0.02158808708190918
5792,0.02154692355543375
16088,0.02152776438742876
3824,0.02141157165169716
13105,0.021369993686676025
16192,0.02129044570028782
3386,0.021222008392214775
9605,0.021173189394176006
301,0.02112754061818123
7203,0.02109766285866499
1057,0.02098425291478634
5515,0.020966178737580776
