radius,shell_from,avg_inf_diff,coverage
0.25480707168579103,0.0,0.0014155886724511592,0.24725
1.2740353584289552,0.25480707168579103,0.0019720964613856476,0.90325
2.5480707168579104,1.2740353584289552,0.002034213212981765,0.99625
5.096141433715821,2.5480707168579104,0.002032277708116677,0.999625
7.64421215057373,5.096141433715821,0.002045146388997951,0.999875
