,10,20,24,28,32,36,40,44,48,52
10,1.0,0.9510645136900098,0.939592201429516,0.9364381773716645,0.9229761140480608,0.9194489040510052,0.9157229169640743,0.9114837840830579,0.9070506272265352,0.905529054295127
20,0.9510645136900098,1.0,0.9645073946625117,0.9549951764856118,0.9372260851377822,0.931492232568751,0.9270081484837411,0.921975554869617,0.9169806323380858,0.9145154811315391
24,0.939592201429516,0.9645073946625117,1.0,0.9675358196894392,0.9476981531323408,0.9402315599186684,0.9364162847643595,0.9312548911500259,0.9267700565266743,0.9229416995049671
28,0.9364381773716645,0.9549951764856118,0.9675358196894392,1.0,0.9588685447270978,0.9482072191782759,0.9411131269216969,0.9352429041128191,0.931736666247242,0.9265484382050269
32,0.9229761140480608,0.9372260851377822,0.9476981531323408,0.9588685447270978,1.0,0.9706039898299156,0.9583062873886219,0.9522492908941068,0.9475325422576082,0.9427508111078954
36,0.9194489040510052,0.931492232568751,0.9402315599186684,0.9482072191782759,0.9706039898299156,1.0,0.9692130700234826,0.9612210862222769,0.955554246611042,0.9499634982710067
40,0.9157229169640743,0.9270081484837411,0.9364162847643595,0.9411131269216969,0.9583062873886219,0.9692130700234826,1.0,0.9729551334204761,0.9620609924842071,0.9535774601678975
44,0.9114837840830579,0.921975554869617,0.9312548911500259,0.9352429041128191,0.9522492908941068,0.9612210862222769,0.9729551334204761,1.0,0.9731891783326045,0.9626022078892762
48,0.9070506272265352,0.9169806323380858,0.9267700565266743,0.931736666247242,0.9475325422576082,0.955554246611042,0.9620609924842071,0.9731891783326045,1.0,0.9703615526813677
52,0.905529054295127,0.9145154811315391,0.9229416995049671,0.9265484382050269,0.9427508111078954,0.9499634982710067,0.9535774601678975,0.9626022078892762,0.9703615526813677,1.0
