,10,20,24,28,32,36,40,44,48,52
10,1.0,0.9440857081670432,0.9359698609397806,0.9261447556842459,0.9343226628673933,0.930588440894311,0.927988250809859,0.9294445390570172,0.9269325456699294,0.9250944455911508
20,0.9440857081670432,1.0,0.9668558955844325,0.9540386910300847,0.9457165933435295,0.9405101542173196,0.9361762746627892,0.9376593035550209,0.9362222696510988,0.9335020053450123
24,0.9359698609397806,0.9668558955844325,1.0,0.9689713856117845,0.9491607409382304,0.9441667342156745,0.9387784866662132,0.9417717580016624,0.9398163006765349,0.9372499118262174
28,0.9261447556842459,0.9540386910300847,0.9689713856117845,1.0,0.9514061936818318,0.9444057300368841,0.9392510378954639,0.940493364718694,0.9372405635928378,0.9348503388127007
32,0.9343226628673933,0.9457165933435295,0.9491607409382304,0.9514061936818318,1.0,0.9707201984693509,0.9598037391785835,0.9570104482942459,0.9534353050784307,0.9495769543163357
36,0.930588440894311,0.9405101542173196,0.9441667342156745,0.9444057300368841,0.9707201984693509,1.0,0.9729054192911969,0.9662053037125558,0.9597900573397243,0.9553392238544369
40,0.927988250809859,0.9361762746627892,0.9387784866662132,0.9392510378954639,0.9598037391785835,0.9729054192911969,1.0,0.9740117239349125,0.9607539565413378,0.9572696320787354
44,0.9294445390570172,0.9376593035550209,0.9417717580016624,0.940493364718694,0.9570104482942459,0.9662053037125558,0.9740117239349125,1.0,0.9719187807982933,0.9669347629915439
48,0.9269325456699294,0.9362222696510988,0.9398163006765349,0.9372405635928378,0.9534353050784307,0.9597900573397243,0.9607539565413378,0.9719187807982933,1.0,0.9737073420216247
52,0.9250944455911508,0.9335020053450123,0.9372499118262174,0.9348503388127007,0.9495769543163357,0.9553392238544369,0.9572696320787354,0.9669347629915439,0.9737073420216247,1.0
