,10,20,24,28,32,36,40,44,48,52
10,1.0,0.78161502971185,0.7590888264075344,0.741359636914795,0.7152215561043046,0.7233893798787304,0.7119693575780653,0.7177981011283057,0.7097555135164504,0.7058317333213385
20,0.78161502971185,1.0,0.8975674647078155,0.841611653343855,0.7807607051085363,0.7796840692676302,0.7642362202838037,0.7570418193899614,0.7461645576534868,0.7316866396932005
24,0.7590888264075344,0.8975674647078155,1.0,0.8908171361262205,0.8280438632855166,0.8204213187046067,0.799036684552508,0.7922727444579696,0.7850052347212949,0.7617751950519224
28,0.741359636914795,0.841611653343855,0.8908171361262205,1.0,0.8794057520500431,0.8539292878512174,0.8328340440736727,0.8147900345876121,0.8043005165265866,0.7906603608869276
32,0.7152215561043046,0.7807607051085363,0.8280438632855166,0.8794057520500431,1.0,0.9090273274840865,0.8717953989482677,0.8512218757854642,0.8276123739445466,0.8143739974652288
36,0.7233893798787304,0.7796840692676302,0.8204213187046067,0.8539292878512174,0.9090273274840865,1.0,0.9178493025380743,0.888434550394346,0.8616096622508244,0.8476208879777275
40,0.7119693575780653,0.7642362202838037,0.799036684552508,0.8328340440736727,0.8717953989482677,0.9178493025380743,1.0,0.9176992084037384,0.8861267791773829,0.8706905731890044
44,0.7177981011283057,0.7570418193899614,0.7922727444579696,0.8147900345876121,0.8512218757854642,0.888434550394346,0.9176992084037384,1.0,0.9335382878904185,0.8947923315877638
48,0.7097555135164504,0.7461645576534868,0.7850052347212949,0.8043005165265866,0.8276123739445466,0.8616096622508244,0.8861267791773829,0.9335382878904185,1.0,0.9160898904621813
52,0.7058317333213385,0.7316866396932005,0.7617751950519224,0.7906603608869276,0.8143739974652288,0.8476208879777275,0.8706905731890044,0.8947923315877638,0.9160898904621813,1.0
