,10,20,24,28,32,36,40,44,48,52
10,1.0,0.8064311275172994,0.7799737218844397,0.753960191895658,0.6197443969626786,0.595669457094588,0.597736778301897,0.5895194724596442,0.5766494212988874,0.5612174759009151
20,0.8064311275172994,1.0,0.8908849169209763,0.8540308606109546,0.6966865513980789,0.6853125125719647,0.6695550042468201,0.6510322900222856,0.6286518944922483,0.6129576680365789
24,0.7799737218844397,0.8908849169209763,1.0,0.8968041004130861,0.7245603842011774,0.7035204589422633,0.6895722688428141,0.6692813536492993,0.6326709073433846,0.6235526581838472
28,0.753960191895658,0.8540308606109546,0.8968041004130861,1.0,0.7797321851747249,0.7583862149951783,0.7292333972914699,0.7045266408030457,0.6802892394386332,0.6772866017028989
32,0.6197443969626786,0.6966865513980789,0.7245603842011774,0.7797321851747249,1.0,0.8959067856057445,0.8573777942518553,0.8121165495778976,0.7800742535094503,0.7733908157057071
36,0.595669457094588,0.6853125125719647,0.7035204589422633,0.7583862149951783,0.8959067856057445,1.0,0.9039050091938889,0.8434282074035478,0.8182917228233575,0.8014788035187248
40,0.597736778301897,0.6695550042468201,0.6895722688428141,0.7292333972914699,0.8573777942518553,0.9039050091938889,1.0,0.8850965880862428,0.8503919031900342,0.8188141215485575
44,0.5895194724596442,0.6510322900222856,0.6692813536492993,0.7045266408030457,0.8121165495778976,0.8434282074035478,0.8850965880862428,1.0,0.9066138130005649,0.8705094976524622
48,0.5766494212988874,0.6286518944922483,0.6326709073433846,0.6802892394386332,0.7800742535094503,0.8182917228233575,0.8503919031900342,0.9066138130005649,1.0,0.9065893660324775
52,0.5612174759009151,0.6129576680365789,0.6235526581838472,0.6772866017028989,0.7733908157057071,0.8014788035187248,0.8188141215485575,0.8705094976524622,0.9065893660324775,1.0
