,10,20,24,28,32,36,40,44,48,52
10,1.0,0.8014640893709404,0.7670703370567695,0.7567371579623755,0.752283184326498,0.7405195305322555,0.726076943089134,0.7153579489003076,0.7129112372011769,0.7068937856547223
20,0.8014640893709404,1.0,0.9017192116276562,0.8687046907728042,0.8356862187092053,0.8169458999092072,0.7995669815238927,0.7732676581883575,0.7699228051937969,0.753795806514836
24,0.7670703370567695,0.9017192116276562,1.0,0.9235128591055657,0.8750648926431653,0.8517016989137745,0.8342065129034907,0.8033936982524035,0.7904907278380106,0.7754103856426255
28,0.7567371579623755,0.8687046907728042,0.9235128591055657,1.0,0.9011596278889858,0.87667418962076,0.8481353566311337,0.8186166210078746,0.8073140836740645,0.7881628327762352
32,0.752283184326498,0.8356862187092053,0.8750648926431653,0.9011596278889858,1.0,0.9288325171511344,0.8968947094669631,0.8643055298119133,0.8443052840976679,0.8313016559950779
36,0.7405195305322555,0.8169458999092072,0.8517016989137745,0.87667418962076,0.9288325171511344,1.0,0.93025785884968,0.8870379680446031,0.860280372990011,0.8457978779934014
40,0.726076943089134,0.7995669815238927,0.8342065129034907,0.8481353566311337,0.8968947094669631,0.93025785884968,1.0,0.9176318956179971,0.8826049050619096,0.863451246625477
44,0.7153579489003076,0.7732676581883575,0.8033936982524035,0.8186166210078746,0.8643055298119133,0.8870379680446031,0.9176318956179971,1.0,0.9305546283555599,0.8992836467306968
48,0.7129112372011769,0.7699228051937969,0.7904907278380106,0.8073140836740645,0.8443052840976679,0.860280372990011,0.8826049050619096,0.9305546283555599,1.0,0.9310406872380675
52,0.7068937856547223,0.753795806514836,0.7754103856426255,0.7881628327762352,0.8313016559950779,0.8457978779934014,0.863451246625477,0.8992836467306968,0.9310406872380675,1.0
