,10,20,24,28,32,36,40,44,48,52
10,1.0,0.778787808752495,0.7331677129720143,0.6696332315034971,0.7843900242665243,0.7710814935663229,0.7653006205192804,0.7634151256883592,0.7495148347584144,0.7543957367425725
20,0.778787808752495,1.0,0.8922332805450809,0.8500092755950158,0.797652232379464,0.7995960965827751,0.7849510102606979,0.7861263221088441,0.7872338906188888,0.7871831650181423
24,0.7331677129720143,0.8922332805450809,1.0,0.8975017679275773,0.7962730389729158,0.7920896599303274,0.7795695504644253,0.7902718099506142,0.7848982785113316,0.7861898042149104
28,0.6696332315034971,0.8500092755950158,0.8975017679275773,1.0,0.785102186303966,0.7703737446343402,0.7531549394349301,0.7669477558529626,0.755522614118227,0.7572655835040253
32,0.7843900242665243,0.797652232379464,0.7962730389729158,0.785102186303966,1.0,0.9181573984698351,0.8676731170550457,0.8582050654133276,0.8474101293675917,0.8352579010656855
36,0.7710814935663229,0.7995960965827751,0.7920896599303274,0.7703737446343402,0.9181573984698351,1.0,0.9181603709630636,0.897723960440973,0.879363783260004,0.8657145136721932
40,0.7653006205192804,0.7849510102606979,0.7795695504644253,0.7531549394349301,0.8676731170550457,0.9181603709630636,1.0,0.9229166046991735,0.891803434337811,0.875437564960131
44,0.7634151256883592,0.7861263221088441,0.7902718099506142,0.7669477558529626,0.8582050654133276,0.897723960440973,0.9229166046991735,1.0,0.9237276899314896,0.8983084107425641
48,0.7495148347584144,0.7872338906188888,0.7848982785113316,0.755522614118227,0.8474101293675917,0.879363783260004,0.891803434337811,0.9237276899314896,1.0,0.9181429741163529
52,0.7543957367425725,0.7871831650181423,0.7861898042149104,0.7572655835040253,0.8352579010656855,0.8657145136721932,0.875437564960131,0.8983084107425641,0.9181429741163529,1.0
