Train_ID,Highest_Loss_Influence,Median_Loss_Influence
1,-0.4094090461730957,0.07277144491672516
2,-0.17377060651779175,0.00037885730853304267
3,-0.6753149032592773,0.020532259717583656
4,-0.008459613658487797,0.0002913215721491724
5,-1.1579430103302002,0.017381714656949043
6,-0.12791693210601807,0.00124360213521868
7,-13.868759155273438,0.2933816611766815
8,-0.004763730335980654,2.9363338398979977e-05
9,-0.31708580255508423,0.001736379461362958
10,-7.491304397583008,0.010650135576725006
11,-6.04713249206543,0.23868262767791748
12,-10.604521751403809,0.07443362474441528
13,-3.3123998641967773,0.02973208762705326
14,12.721221923828125,0.414414644241333
15,0.6747355461120605,0.07651390135288239
16,-19.701459884643555,0.16133227944374084
17,-4.383633136749268,0.007609091699123383
18,-34.00312805175781,-0.26278436183929443
19,-0.959485650062561,0.006022755987942219
20,18.58718490600586,0.3717328906059265
21,-0.02949663996696472,6.939651211723685e-05
22,-10.692773818969727,0.06188748776912689
23,-4.453659534454346,0.0038605965673923492
24,-4.093449592590332,0.055035557597875595
25,-0.2811957895755768,0.005396287888288498
26,-2.128786563873291,-0.00506468303501606
27,-2.1160542964935303,0.03391868993639946
28,-31.644336700439453,-0.526863157749176
29,-24.42064094543457,-0.06894519925117493
30,-0.18396812677383423,0.0020466253627091646
31,-0.16790589690208435,0.004626801237463951
32,-13.318840026855469,-0.02764427661895752
33,-11.054278373718262,0.15233321487903595
34,-0.003426451003178954,7.719410859863274e-06
35,-4.926576137542725,0.006703476421535015
36,-5.722035884857178,0.010897718369960785
37,-0.004889376927167177,5.801527004223317e-05
38,-0.13219591975212097,0.00023489282466471195
39,-0.0339965894818306,0.00018902329611591995
40,-2.5365220608364325e-06,2.775576390945389e-08
41,25.502784729003906,0.35974815487861633
42,-0.6905221343040466,0.02294020541012287
43,-3.1873836517333984,0.02339109033346176
44,-1.9970402717590332,0.01769903302192688
45,-0.02226492576301098,0.00010850072430912405
46,-1.8323683738708496,0.02731204964220524
47,-11.384064674377441,0.21868190169334412
48,-3.6993045806884766,0.05688592419028282
49,-0.10090934485197067,7.179501699283719e-05
50,-0.8648319244384766,0.0006076234858483076
51,-0.054190993309020996,0.00046890287194401026
52,-1.5212039947509766,0.003321975003927946
53,18.438045501708984,0.30248284339904785
54,-4.608440399169922,0.19972507655620575
55,-0.22497068345546722,0.0004430089029483497
56,-0.06940290331840515,0.0008904668502509594
57,-1.0133460760116577,-0.002713470719754696
58,-0.3740188777446747,0.007869802415370941
59,-19.225736618041992,0.02863917127251625
60,-0.00018848522449843585,1.6500096080562798e-06
61,-1.1369489431381226,0.032256267964839935
62,-0.014491026289761066,0.0001664626324782148
63,-5.608631134033203,0.14821502566337585
64,-11.327953338623047,0.026805628091096878
65,-0.001531370566226542,1.0757174095488153e-05
66,-8.806901931762695,0.02947811782360077
67,-7.193434238433838,0.03397670015692711
68,-0.03860781714320183,0.00018652231665328145
69,-5.934291839599609,0.07206976413726807
70,-2.5596706867218018,0.006323402747511864
71,-0.14698536694049835,0.0011360374046489596
72,-58.34827423095703,0.09126207232475281
73,-1.9839421510696411,0.03374943509697914
74,-5.496257781982422,-0.007109156809747219
75,12.65140151977539,-0.7728937864303589
76,-3.8102452754974365,0.01892605423927307
77,-0.013324171304702759,0.0001427646930096671
78,-0.025213005021214485,4.573966725729406e-05
79,-14.602249145507812,-0.060753390192985535
80,-0.5585862398147583,-0.00205338466912508
81,-9.66694450378418,0.06451638787984848
82,-4.491089344024658,0.08682166785001755
83,-0.019361818209290504,0.00010498395567992702
84,-2.0920464992523193,0.0014275088906288147
85,-5.008235931396484,-0.7796059846878052
86,-0.6549310684204102,0.00403547752648592
87,-0.5460031628608704,0.006922139786183834
88,-0.7445701956748962,0.006480142008513212
89,-3.596588134765625,0.006990385241806507
90,-0.08400702476501465,0.0004583739791996777
91,-12.999327659606934,-0.07301673293113708
92,-4.108342170715332,0.011152982711791992
93,-0.025041328743100166,0.0001365539210382849
94,-0.14499196410179138,0.0009360690601170063
95,7.386432647705078,0.3392629027366638
96,-1.9673794668051414e-05,2.3867346499173436e-07
97,-7.78848934173584,0.041193000972270966
98,-0.001389462617225945,9.379928087582812e-06
99,-3.6284799575805664,0.11815612018108368
100,-3.724170684814453,0.02218141034245491
101,-60.468177795410156,0.32694369554519653
102,-12.596295356750488,-0.06717389822006226
103,-0.07271434366703033,0.0008893280755728483
104,-0.001312383683398366,1.1881406862812582e-05
105,-0.2269292175769806,0.0020955742802470922
106,2.4435176849365234,0.29120028018951416
107,-10.668057441711426,-0.04487057775259018
108,-22.365020751953125,0.02846778929233551
109,-0.016127554699778557,7.277576514752582e-05
110,-0.28773194551467896,0.0013359951553866267
111,-17.019845962524414,0.17348873615264893
112,-7.984866142272949,-0.12185132503509521
113,-4.276986598968506,0.06735660135746002
114,-0.387099027633667,0.001392656471580267
115,-5.973867893218994,0.053180377930402756
116,-2.118227005004883,0.02422936260700226
117,-8.377290725708008,-0.03711327910423279
118,-0.9765287637710571,0.010766157880425453
119,-4.909602165222168,0.06109452247619629
120,4.900333404541016,0.4656786322593689
121,-1.2808985710144043,0.0030020675621926785
122,75.43656921386719,-1.2586736679077148
123,-16.562530517578125,-0.025452911853790283
124,-8.00621509552002,0.28093862533569336
125,-11.55046558380127,0.09695186465978622
126,-0.010116580873727798,1.4139619452180341e-05
127,-8.72133731842041,-0.021014073863625526
128,-1.8873686790466309,-0.00016800407320261002
129,-5.020810127258301,0.07715858519077301
130,-0.05335768684744835,0.0006185143138282001
131,-0.9294347763061523,0.015177994966506958
132,-3.081138849258423,0.043163638561964035
133,-15.291810989379883,0.14000612497329712
134,-0.4656790494918823,0.008994615636765957
135,32.088592529296875,0.45550626516342163
136,-5.852181911468506,0.008646123111248016
137,-0.06819640845060349,0.001080638961866498
138,-0.016802147030830383,0.00014578760601580143
139,-0.024212174117565155,0.00047172344056889415
140,-0.4026419222354889,0.0028102477081120014
141,-3.116787910461426,0.0198834128677845
142,-6.13010311126709,0.049622245132923126
143,-0.48200035095214844,0.21454918384552002
144,16.26947593688965,0.4484843611717224
145,-21.668498992919922,-0.8390219807624817
146,-0.00027393706841394305,2.603955408631009e-06
147,-0.17738430202007294,0.0011511570774018764
148,-0.10970861464738846,0.0005122890579514205
149,-0.05389586463570595,0.000157525937538594
150,-0.6293256878852844,-0.004217840731143951
151,-0.7302021384239197,0.0020733841229230165
152,-21.016246795654297,0.16270022094249725
153,-1.3352899551391602,0.18700599670410156
154,2.6913604736328125,0.21981942653656006
155,-0.2133120745420456,0.0010952092707157135
156,-11.944072723388672,0.09294208139181137
157,-76.34066772460938,1.2227201461791992
158,-0.3400939702987671,0.002349356422200799
159,20.818756103515625,0.4686213731765747
160,-3.319664716720581,-0.008149378001689911
161,-19.63179588317871,0.00650748610496521
162,-6.268652439117432,0.054403405636548996
163,-2.773782968521118,0.009270926006138325
164,-0.2619774639606476,0.0002848941076081246
165,-0.09012661874294281,0.0010054202284663916
166,-0.00014587007171940058,5.287653266350389e-07
167,-6.338342666625977,0.06498640775680542
168,-24.64378547668457,0.11770772188901901
169,-0.004478932823985815,4.122964674024843e-05
170,-14.431156158447266,0.33184516429901123
171,-8.237258911132812,-1.3488943576812744
172,-13.586748123168945,0.44898250699043274
173,-3.0994489192962646,-0.01182146742939949
174,-0.06321455538272858,0.0006375695811584592
175,-0.0005624637706205249,2.7755554583563935e-06
176,-12.605018615722656,-0.018232867121696472
177,13.101371765136719,-0.2566363215446472
178,-0.0005256787408143282,3.411422312638024e-06
179,-0.08885075896978378,0.0007093910244293511
180,-12.289365768432617,-0.2802140712738037
181,-7.10183048248291,0.04269497096538544
182,-5.485538005828857,0.09442820399999619
183,-2.4613945484161377,0.03826151415705681
184,-27.545166015625,-0.08321982622146606
185,-4.1218953132629395,0.05570846050977707
186,-0.7115821242332458,0.004328705370426178
187,-21.53516960144043,0.2627684772014618
188,-0.0104293804615736,5.6142063840525225e-05
189,-0.0029971282929182053,1.2304111805860884e-05
190,-30.696998596191406,1.8746275901794434
191,-0.3010225296020508,0.003040660172700882
192,-0.7544268369674683,0.0062311915680766106
193,-10.366449356079102,0.08429738134145737
194,-2.5976014137268066,0.044457174837589264
195,-13.316903114318848,0.031041603535413742
196,-3.2240636348724365,0.01863483339548111
197,11.34279727935791,0.07533760368824005
198,-0.4684216380119324,0.0087068360298872
199,-23.772069931030273,0.19698283076286316
200,-4.32554817199707,0.07839241623878479
201,-0.4068716764450073,0.0037537519820034504
202,-5.079961776733398,-0.11428821086883545
203,-0.15826568007469177,0.001089364057406783
204,-1.684120774269104,0.013873260468244553
205,-0.004760850686579943,2.3335138394031674e-05
206,-0.10034937411546707,0.0010506639955565333
207,-0.2491442859172821,0.00030827062437310815
208,-2.0969738960266113,0.02953857183456421
209,-1.8492921590805054,0.013859386555850506
210,-0.4500845670700073,0.00023871813027653843
211,-0.43301984667778015,0.011999460868537426
212,-0.1950131058692932,0.002804675605148077
213,-6.0060272216796875,0.007742945104837418
214,-3.978005886077881,-0.01974634826183319
215,-0.8808896541595459,0.00636149849742651
216,-0.005081068724393845,3.452716555329971e-05
217,18.639404296875,0.11960269510746002
218,-0.04065018892288208,0.0003461322921793908
219,12.080144882202148,-0.19375407695770264
220,-0.32099828124046326,0.004155431874096394
221,-24.043914794921875,0.19644205272197723
222,-0.007363425102084875,3.944152922485955e-05
223,-27.861324310302734,0.09208456426858902
224,-4.128532886505127,0.011975014582276344
225,-10.917657852172852,-0.047054603695869446
226,-0.29790908098220825,0.002040226012468338
227,-10.151588439941406,-0.2504173517227173
228,-4.386577606201172,0.06914091855287552
229,-12.342581748962402,0.12100642919540405
230,-13.61362361907959,0.10629883408546448
231,-17.321407318115234,0.16650259494781494
232,-17.319080352783203,-0.3307375907897949
233,-4.324026107788086,0.04774834215641022
234,-0.15163777768611908,0.0019443812780082226
235,124.66091918945312,1.1804581880569458
236,-0.8489292860031128,0.007050408981740475
237,-30.459121704101562,0.2863183617591858
238,-10.186367988586426,0.1327221840620041
239,-0.030302265658974648,0.0004349506925791502
240,-0.04693492874503136,0.0002816015330608934
241,-4.52812385559082,-0.27989324927330017
242,-0.061665382236242294,3.073537300224416e-05
243,-0.5250915288925171,0.0016844160854816437
244,-17.980697631835938,-0.2439359724521637
245,-0.006982104852795601,1.3774691069556866e-05
246,-0.0002570723881945014,2.0980585304641863e-06
247,-8.361366271972656,0.006352856755256653
