Train_ID,Highest_Loss_Influence,Median_Loss_Influence
1,-0.2947756350040436,0.02024868316948414
2,-9.127143859863281,0.8056991696357727
3,-22.384143829345703,2.044431209564209
4,-0.044071346521377563,0.03363461419939995
5,-1.7522211074829102,0.08038020133972168
6,-2.6209843158721924,0.22406315803527832
7,-0.27663183212280273,-0.310893177986145
8,-0.23273152112960815,0.0016616785433143377
9,-2.6560966968536377,0.004129704087972641
10,-0.16411352157592773,0.3921244144439697
11,0.15179204940795898,0.07515972852706909
12,-3.020014524459839,0.5027067065238953
13,-1.05820631980896,0.16567164659500122
14,23.337013244628906,-0.3771461248397827
15,-11.162617683410645,1.1502480506896973
16,-2.0469300746917725,0.057490020990371704
17,-2.5900352001190186,-0.065116748213768
18,-6.677175521850586,0.7982735633850098
19,-2.889016628265381,0.44617417454719543
20,60.650604248046875,-5.515519142150879
21,-2.004868268966675,0.008244127035140991
22,-14.53834342956543,-0.09672552347183228
23,-0.8460578918457031,-0.12386780977249146
24,-5.586676597595215,0.09725287556648254
25,10.100702285766602,0.7049884796142578
26,-17.943199157714844,0.5109364986419678
27,-1.9143600463867188,0.14075352251529694
28,-30.46854019165039,0.10122883319854736
29,-0.5954098701477051,-0.13500642776489258
30,-0.15679652988910675,0.018792932853102684
31,-0.27222296595573425,0.0192914716899395
32,8.08985710144043,-2.5950872898101807
33,-1.9096978902816772,0.13597171008586884
34,-1.5133018493652344,0.0077130794525146484
35,-9.106552124023438,0.10700350999832153
36,-4.27377462387085,0.36562782526016235
37,-0.14356249570846558,0.007192880846560001
38,-7.127671241760254,1.0079519748687744
39,-1.5986241102218628,-0.0883340835571289
40,-0.0916387215256691,0.0020669447258114815
41,-6.08526086807251,-0.18841689825057983
42,33.4556999206543,-0.7721778154373169
43,-4.748188495635986,-0.11250370740890503
44,-1.88953697681427,0.003039062023162842
45,-0.7579866051673889,0.002760490868240595
46,43.89967346191406,-0.8240540027618408
47,-6.086986541748047,0.9029256701469421
48,-4.192240238189697,0.7878673076629639
49,-0.510634183883667,0.002111172303557396
50,-18.978788375854492,0.2658737897872925
51,-0.306787371635437,0.027570165693759918
52,-1.2121860980987549,0.0096788564696908
53,-1.5084352493286133,-0.07851666212081909
54,-5.789358139038086,0.9426541328430176
55,-4.188848972320557,0.17927038669586182
56,1.0829358100891113,0.43472158908843994
57,-4.181476593017578,-0.026680290699005127
58,-1.0628831386566162,0.031368836760520935
59,-2.5830447673797607,0.0027436651289463043
60,-0.7562400698661804,0.08952715247869492
61,-4.277126789093018,0.10583913326263428
62,-1.393011212348938,0.2075112909078598
63,-9.054998397827148,0.13609543442726135
64,-24.862611770629883,0.34902268648147583
65,-4.925442695617676,0.17590680718421936
66,-14.7357816696167,0.3956925868988037
67,-0.3377748131752014,0.017863044515252113
68,-0.5063164830207825,-0.0003479626029729843
69,-2.5375661849975586,0.24855846166610718
70,12.144060134887695,0.07515716552734375
71,-0.01069733127951622,8.313488069688901e-05
72,-25.515628814697266,-0.003922685980796814
73,-7.8981218338012695,0.033790215849876404
74,-8.70351791381836,0.09579320251941681
75,36.73179626464844,0.3980211019515991
76,-5.225664138793945,0.777190089225769
77,-1.8221585750579834,0.5316252112388611
78,-1.2605576515197754,0.012431682087481022
79,0.9900326728820801,2.0758495330810547
80,-0.9160642623901367,0.5273972153663635
81,-10.883899688720703,0.48973557353019714
82,-3.218019723892212,0.4617651700973511
83,-3.41591215133667,-0.032473623752593994
84,-0.19011467695236206,0.06118294596672058
85,-18.51336097717285,0.4008278250694275
86,-37.409854888916016,0.17936575412750244
87,6.782135009765625,0.388904869556427
88,-1.3904364109039307,0.24714751541614532
89,-14.03892707824707,0.20914530754089355
90,-1.2102973461151123,0.002370264381170273
91,-49.13899612426758,-0.040987759828567505
92,-7.746590614318848,0.36610856652259827
93,-2.0902042388916016,0.30419716238975525
94,-1.5247526168823242,0.015780191868543625
95,13.20338249206543,1.2600924968719482
96,-0.33061641454696655,0.001509733498096466
97,-5.1919169425964355,0.04554149508476257
98,-12.079339981079102,1.2141883373260498
99,-4.10903787612915,0.3460557460784912
100,-2.911560297012329,0.46478188037872314
101,-19.91837501525879,-1.0173028707504272
102,20.38153076171875,-0.7351260185241699
103,-2.465933322906494,0.38863009214401245
104,-0.7623923420906067,0.006418677046895027
105,-11.734277725219727,0.7437219619750977
106,-0.19013309478759766,0.7948580980300903
107,0.03237342834472656,-2.564649820327759
108,-18.123891830444336,0.10396786034107208
109,-4.315753936767578,0.05673559010028839
110,-4.497113227844238,-0.05170893669128418
111,-1.8016785383224487,0.09872382879257202
112,-3.554413318634033,-0.1574687361717224
113,-0.9207287430763245,0.0281707514077425
114,-11.499683380126953,0.07182538509368896
115,-5.4667840003967285,0.2295570820569992
116,-0.3472980260848999,-0.05801573768258095
117,-10.013823509216309,0.09008711576461792
118,-0.6428149938583374,0.22312678396701813
119,-24.05919075012207,0.8053662180900574
120,-4.879422664642334,0.38430550694465637
121,-1.4266414642333984,-1.2615584135055542
122,19.684833526611328,0.15981841087341309
123,-12.587421417236328,0.027244597673416138
124,-15.390680313110352,1.142147183418274
125,-11.898052215576172,0.8154385685920715
126,-0.20084062218666077,-0.001484348438680172
127,-5.068448543548584,0.16993141174316406
128,-21.464101791381836,0.021539822220802307
129,9.293395042419434,-0.5786706209182739
130,-0.26638123393058777,0.03284754231572151
131,-2.3617806434631348,0.0912371352314949
132,-2.46575927734375,-0.0052318572998046875
133,-1.4983123540878296,0.7838678359985352
134,16.1727352142334,0.056998491287231445
135,10.056644439697266,0.20737648010253906
136,-13.079998016357422,-0.05087815225124359
137,4.357272148132324,0.9950658679008484
138,-5.028040885925293,0.6024925112724304
139,1.7892787456512451,0.5973448157310486
140,-1.2851779460906982,0.05357188358902931
141,3.043722152709961,0.5091714859008789
142,2.5412192344665527,0.8921680450439453
143,44.02906036376953,-0.1472865343093872
144,-2.2386975288391113,0.3150798976421356
145,-22.91719627380371,-0.6308987140655518
146,-0.18263225257396698,0.03232750669121742
147,-0.9354659914970398,-0.03348433971405029
148,-7.194745063781738,0.21065229177474976
149,-23.95047950744629,0.03930094838142395
150,-1.8399652242660522,0.005217181518673897
151,-18.746978759765625,-0.10064560174942017
152,-3.616204261779785,0.19453009963035583
153,27.840824127197266,-1.803421139717102
154,-0.156069815158844,0.17394542694091797
155,-0.16322600841522217,-0.21330183744430542
156,6.642707824707031,0.9389051795005798
157,-45.629180908203125,1.8079848289489746
158,-2.04573130607605,0.05214095115661621
159,10.106130599975586,0.22754359245300293
160,-1.6773182153701782,0.09209758043289185
161,-11.04879379272461,0.022103428840637207
162,22.518159866333008,0.988396167755127
163,-2.4196741580963135,0.015631332993507385
164,-5.038253307342529,-0.007147595286369324
165,-1.091336727142334,0.09060648083686829
166,-0.056238289922475815,0.00018295412883162498
167,-6.454250335693359,0.8589798212051392
168,-9.771263122558594,-0.18373560905456543
169,-3.0716147422790527,0.557587206363678
170,-2.248068332672119,0.060846924781799316
171,-37.60817337036133,-0.10225600004196167
172,8.547377586364746,-0.2591925859451294
173,-32.73696517944336,0.5837416648864746
174,-3.481940269470215,0.4286133050918579
175,-0.7847912311553955,0.003284865990281105
176,-0.8660072088241577,0.06724070012569427
177,145.32815551757812,-3.9729743003845215
178,-0.32336875796318054,0.0023955299984663725
179,-2.7968289852142334,-0.1559281051158905
180,4.1347856521606445,0.19505548477172852
181,-3.106017827987671,0.39629656076431274
182,-1.6043356657028198,0.0006302259862422943
183,-1.834719181060791,0.5549124479293823
184,-7.068055152893066,1.0408761501312256
185,-2.3243725299835205,-0.0350775420665741
186,-7.1114091873168945,0.11609125137329102
187,-1.2700008153915405,0.02291818894445896
188,-0.016448790207505226,-0.00019179523224011064
189,-3.182272434234619,0.011871596798300743
190,-20.558847427368164,0.5970642566680908
191,4.074827194213867,1.103981614112854
192,-0.5926817059516907,0.05521223694086075
193,-4.857532978057861,0.005231209099292755
194,-2.1585097312927246,0.009507760405540466
195,-6.349002838134766,0.9350430369377136
196,-1.8282718658447266,-0.08477531373500824
197,17.915145874023438,1.9377766847610474
198,0.703065037727356,0.08435261249542236
199,-1.1297019720077515,0.008222108706831932
200,-2.4132161140441895,-0.08633768558502197
201,-9.574187278747559,0.42772501707077026
202,31.236648559570312,-2.8560948371887207
203,-0.8281590938568115,0.006506707519292831
204,-4.022093296051025,-0.23771601915359497
205,-2.095017671585083,0.15958130359649658
206,-0.2987974286079407,0.029335439205169678
207,-6.476342678070068,0.01768474280834198
208,-3.159733772277832,0.7754058241844177
209,-10.017343521118164,-1.0640252828598022
210,-9.225955963134766,0.1854807734489441
211,-0.1281404048204422,0.010215610265731812
212,2.7156858444213867,-0.20454667508602142
213,-2.4305238723754883,-0.18179723620414734
214,1.9322080612182617,-0.5128328204154968
215,-3.8888607025146484,1.1154065132141113
216,-4.066411018371582,0.20928627252578735
217,-0.43357378244400024,0.041706882417201996
218,-0.061376214027404785,0.0018555636052042246
219,97.41602325439453,-2.2109880447387695
220,-6.7333502769470215,0.25590527057647705
221,3.1145505905151367,0.7497971653938293
222,-0.5106755495071411,0.023469962179660797
223,-22.4935245513916,-0.2187061309814453
224,-13.059250831604004,0.1852615475654602
225,-2.2761456966400146,0.0833326205611229
226,-2.648960828781128,0.020474694669246674
227,-47.30137252807617,1.7328170537948608
228,-4.33583402633667,0.10213406383991241
229,-4.108513355255127,0.08984851837158203
230,-2.4485862255096436,0.03286187723278999
231,-12.882556915283203,1.2835712432861328
232,-18.07799530029297,-0.37235140800476074
233,-0.21167032420635223,0.015052453614771366
234,-1.534932255744934,-0.11945803463459015
235,-3.134408473968506,2.1991567611694336
236,-0.40010008215904236,0.0031760944984853268
237,11.490798950195312,3.8167874813079834
238,-3.5376479625701904,-0.07995369285345078
239,-0.16002345085144043,0.3947809338569641
240,2.086109161376953,-2.3691678047180176
241,-11.965949058532715,0.16845077276229858
242,0.7524758577346802,-0.213483065366745
243,12.822624206542969,0.0430372953414917
244,-36.63603210449219,-0.015309512615203857
245,-23.866750717163086,0.26805579662323
246,-0.8102043271064758,0.1128869280219078
247,-14.542457580566406,0.3230534791946411
248,-9.160493850708008,0.47545385360717773
249,-2.335885524749756,0.1393090933561325
250,-2.5619008541107178,0.4896050691604614
251,-1.6778926849365234,0.020094692707061768
252,26.945354461669922,-0.8321090936660767
253,-3.6439948081970215,0.4905405044555664
254,-1.6352410316467285,-0.6048104763031006
255,6.178528308868408,0.4058043658733368
256,-11.081228256225586,0.6932554244995117
257,-2.6415300369262695,-2.6794331073760986
258,48.22286605834961,0.9036712646484375
259,-19.693540573120117,-0.5220495462417603
260,-6.5488972663879395,-0.00925406813621521
261,-60.74168395996094,0.5670125484466553
262,-2.3582639694213867,0.9133409261703491
263,-8.476811408996582,0.1334151029586792
264,-0.10945136845111847,0.02747839316725731
265,-0.6714007258415222,0.009747534990310669
266,-21.53236198425293,1.4333611726760864
267,-70.81591033935547,-0.9550933837890625
268,11.038612365722656,0.6572350263595581
269,0.3589205741882324,0.10982221364974976
270,25.074695587158203,-1.5441534519195557
271,-4.884263515472412,0.03402649611234665
272,-1.2055292129516602,0.2607072591781616
273,-1.340038776397705,1.1248397827148438
274,-1.7279512882232666,0.029743224382400513
275,19.682626724243164,-0.5208228826522827
276,-23.550317764282227,3.250230312347412
277,-11.814180374145508,-0.10465091466903687
278,-2.6048924922943115,0.008140522986650467
279,-3.380262851715088,0.5283347368240356
280,-1.132120966911316,0.06091975420713425
281,11.114435195922852,-0.7233103513717651
282,56.349544525146484,-2.047555685043335
283,-2.157353401184082,0.06829139590263367
284,-0.14333178102970123,0.0027207769453525543
285,-1.2377582788467407,-0.04374288022518158
286,-0.672650933265686,0.031942661851644516
287,-3.1060333251953125,-0.1862025260925293
288,-0.6182106733322144,0.012947533279657364
289,-1.8480364084243774,0.010317464359104633
290,-16.071626663208008,-5.634408473968506
291,0.08488106727600098,-0.02179083228111267
292,-27.43815803527832,0.2273145318031311
293,-20.790218353271484,-0.4205557703971863
294,-7.556606292724609,0.23892641067504883
295,-1.282140851020813,0.010750273242592812
296,-1.7993183135986328,0.15768654644489288
297,69.85212707519531,0.47608518600463867
298,4.23543643951416,0.3949347138404846
299,-1.139224886894226,-0.0034291893243789673
300,-18.31140899658203,-0.011267110705375671
301,-4.1273016929626465,-0.8094732165336609
302,1.5964455604553223,0.249750554561615
303,-0.19780397415161133,0.277203768491745
304,15.920031547546387,-2.639451503753662
305,-24.929363250732422,-0.23945963382720947
306,-0.5814478397369385,0.0067586395889520645
307,-1.7091046571731567,0.19900426268577576
308,-0.6165604591369629,-0.005445304326713085
309,-7.327517509460449,1.180017113685608
310,-2.7721939086914062,0.06012889742851257
311,-0.079505056142807,0.0005319612100720406
312,-1.094594120979309,-0.23866045475006104
313,-13.879167556762695,0.2271055281162262
314,-12.059366226196289,1.160773515701294
315,-3.7198479175567627,0.006105583161115646
316,-34.24862289428711,-0.586236298084259
317,-0.5874283313751221,0.07774775475263596
318,-2.689403533935547,0.4017299711704254
319,-0.4631354808807373,0.0019201552495360374
320,6.245824813842773,-0.18423891067504883
321,-3.0600147247314453,0.2011280655860901
322,-5.442462921142578,0.42611292004585266
323,-0.9251241087913513,-0.0013050921261310577
324,-3.594038486480713,0.11362884193658829
325,-6.291048526763916,0.10648983716964722
326,20.888832092285156,-0.6011703014373779
327,7.080264091491699,-0.7653518319129944
328,-0.7786698937416077,0.06251844763755798
329,-0.9858293533325195,-0.2279585301876068
330,26.700931549072266,-0.2660980224609375
331,-0.1986069530248642,0.0007357802242040634
332,-4.202035903930664,-0.049694567918777466
333,1.7529067993164062,-0.5400593876838684
334,-1.6908522844314575,-0.018608227372169495
335,-1.6983246803283691,0.042856041342020035
336,-11.459375381469727,0.80230712890625
