Train_ID,Training_Loss
1,0.5865333
2,0.033769213
3,1.3167663
4,0.31229383
5,0.03117836
6,0.03187188
7,0.03215428
8,0.4189023
9,0.22785541
10,0.030839281
11,0.030665997
12,0.17605484
13,0.029930685
14,0.030099468
15,0.037242483
16,0.033325512
17,0.09909281
18,0.027856916
19,0.0345343
21,0.029209303
22,0.12616399
23,0.08328047
25,0.027256312
26,0.06678318
27,0.024425758
28,0.01517055
29,0.1289048
31,0.04447601
32,0.035416517
34,1.4187157
36,0.029379597
38,0.23569134
43,0.028881483
45,0.9709929
47,0.033495225
49,0.030110573
50,0.32600185
51,0.72257423
54,0.030174654
55,0.03195525
56,0.059001833
57,0.03536923
59,0.05322338
60,0.031578314
61,0.029589213
62,0.03264096
63,0.03688489
64,0.031724878
66,0.03151571
67,0.03182627
68,0.034846805
69,0.031679146
70,0.0008799733
71,1.7181499
72,0.030665074
73,0.19661644
74,0.03194451
75,0.017649967
76,0.03276187
77,0.091540754
78,0.030195126
79,0.031661473
81,0.0375794
82,0.07197821
83,0.06840275
84,0.03406352
85,0.0336339
86,0.12949272
87,0.031262133
89,0.1668553
90,1.6873896
91,0.029343827
93,0.17146018
94,1.1232008
95,0.029076496
96,0.028979573
97,0.04901943
98,0.037879247
99,2.0487206
100,0.10141132
101,0.15704396
102,0.031942893
103,0.031414285
104,0.031422604
105,0.49418676
106,0.030660102
107,0.035888042
108,0.008392661
109,0.05122504
110,0.057724055
111,0.035504423
112,0.029748797
113,0.036899824
114,0.17153901
115,1.035583
116,0.030132204
117,0.8127099
118,0.90522695
119,0.19256043
120,2.8209226
122,0.073893145
123,0.20286047
124,0.030930476
125,0.030284183
126,0.033224273
127,0.029797165
128,0.031891976
129,0.027970294
130,0.14413613
131,0.03644981
133,0.03135745
134,0.03042342
135,0.030724494
136,0.5097007
137,0.038335614
140,0.036649443
141,0.18750043
142,0.03006754
143,0.041172314
144,0.031977877
146,0.09199666
147,0.032196876
148,0.030500663
149,1.6376133
150,0.017917091
151,0.30475697
152,0.08595952
153,0.71535105
154,0.07323337
155,0.081052504
156,0.028732417
157,0.44406056
159,0.031836316
160,0.023949262
161,0.029901413
162,0.010515639
163,0.04026688
165,0.028777475
166,0.031080717
167,0.042657733
168,0.032254707
169,0.0338122
170,0.03309119
171,0.031587325
172,0.029897133
173,0.02816282
174,1.0268675
175,0.029341511
176,0.0019772758
177,0.03187777
178,0.07517222
179,0.21391107
180,0.03321355
181,0.032617193
182,0.028319271
183,0.029247161
184,0.031212216
185,0.036779065
186,0.0324718
187,0.6497594
188,0.027206082
189,0.033877198
190,0.035901498
191,0.033512402
192,1.413914
193,0.19455767
194,0.03117501
195,0.008048483
196,0.030086396
197,0.032861777
198,0.03181692
199,0.32329592
200,0.10291204
201,1.5738018
202,0.0327463
203,0.03684456
204,0.29302105
205,0.03634061
206,0.032291066
208,0.30881888
209,0.030628078
210,2.6618965
211,0.09498991
212,0.030126652
213,0.031661473
214,0.2238292
215,0.028629435
216,0.030235723
217,0.03586297
218,0.033038255
219,0.10074899
221,0.030893374
222,0.03154482
223,0.031122549
224,0.033832945
225,0.021044536
226,0.089585565
227,2.105078
229,0.03129922
230,0.031893358
231,1.860105
232,0.9435018
233,0.030077953
235,0.04791417
236,0.032751836
237,2.6106784
238,0.034231607
239,0.0309225
240,0.07218796
241,0.028794037
242,0.030766573
243,0.032252282
245,0.17412905
246,0.029229911
247,0.034002107
248,0.033389274
249,0.03319556
250,0.14667666
251,0.6357283
253,0.19848771
254,0.017834304
256,0.017277211
257,0.5695527
258,1.0986973
259,0.032096215
260,0.09955317
262,0.030385952
263,0.53405476
264,0.03425914
265,0.030644957
266,0.030223
267,0.03157716
268,0.03334696
269,0.17320827
270,0.251763
271,0.03075085
272,0.41363072
273,0.7851692
274,0.02998101
275,0.029550673
276,0.3226841
278,0.03218845
279,0.11129933
280,0.01771497
281,0.03518119
282,0.20040467
283,0.032939177
284,0.34387922
286,0.030530263
287,1.0673014
288,0.14284861
289,2.1598897
290,0.030420413
291,1.1146097
292,0.03283086
293,0.0336339
294,0.03171206
295,0.03159968
296,0.0786922
297,0.1468811
298,0.1657649
299,0.049301114
301,0.6838851
302,0.45540193
303,1.0886803
304,0.031724185
305,1.6008319
306,0.74358696
307,0.031110993
308,0.03482965
309,0.030939838
310,0.32257292
311,0.12570837
312,0.028868742
313,0.02892584
314,0.108025916
315,0.03545472
316,0.032831207
317,0.37016392
319,0.15170875
320,0.029278882
321,0.029831877
322,0.028768325
324,0.032519687
325,0.24143869
326,0.03308762
327,0.13581027
328,0.037713952
329,0.28691453
330,0.036559917
331,0.031347975
332,0.84998703
334,0.029898869
335,0.03225459
336,0.072801195
338,0.10169769
339,0.20303828
340,0.031680185
341,0.035041925
342,0.36907405
343,0.24119192
344,0.029086107
345,0.033706512
346,0.06767886
347,0.9456162
348,0.033416945
349,0.033999227
350,0.19696619
351,3.0159733
353,0.0306838
354,0.050457317
355,0.032923836
356,0.031786084
357,0.03103819
358,0.93546045
359,0.032062158
360,0.15045638
361,0.030882047
362,0.034553304
363,0.028728247
364,0.029993735
365,0.031357333
366,0.010618143
367,0.032834552
368,0.031576928
369,0.007433848
370,0.03253746
371,1.2822936
372,0.12517923
373,0.032182563
374,0.029427983
375,0.032612808
376,2.2158897
377,0.03027944
378,1.5464191
380,0.037475146
381,0.028541159
382,0.031298757
383,0.7601502
384,1.1221192
385,1.2753687
386,0.54237986
387,0.031678915
388,0.3881273
390,0.029736647
391,0.030573852
394,0.028967993
396,1.8297821
397,0.7665843
398,0.031511784
399,0.25648102
400,0.032262556
401,0.03261569
402,0.030980173
403,0.03784171
404,0.03219757
405,0.04141058
406,0.03854164
407,0.032502495
408,0.27930093
409,0.05909106
410,0.2816132
411,0.874071
412,0.033517126
413,0.033050712
414,0.013819018
415,2.1022668
416,0.031362183
418,0.035269
419,0.16620386
420,0.117753685
421,0.23839624
422,0.032677077
423,0.10915116
424,0.048043475
425,0.03037277
426,0.030539282
428,0.032770295
429,0.031807795
430,0.15215187
431,0.032030296
432,0.029513752
433,0.029689202
434,0.029080782
435,0.6100673
436,0.31689125
437,0.9411261
438,0.030124685
439,0.03099566
440,0.030394627
441,1.0481894
442,0.03355171
443,0.03432929
444,0.028529458
445,0.034013055
446,0.028021762
447,0.023904916
448,0.12186289
449,0.031062804
450,1.5427465
451,0.019749196
452,0.030929552
453,0.02877041
454,0.029993968
455,0.21260707
456,0.022436233
457,0.029958682
458,0.03181507
459,1.8211689
460,0.02881674
461,0.031168077
462,0.03211942
463,0.03142503
464,0.015836539
465,0.030525753
466,0.030449206
467,0.19108087
468,0.030862745
469,0.029198304
470,0.032043688
471,0.17862056
472,0.03526152
473,1.0744871
474,0.030284068
475,0.02394286
476,0.03186807
477,0.035747264
478,0.032862123
479,0.5430788
480,0.2789177
481,0.037605807
483,0.031771764
484,0.18923888
485,0.052877784
486,0.35475695
487,0.051094674
488,1.1124842
489,0.029781891
491,0.06717606
492,0.19743226
493,0.031797286
494,0.029364664
495,0.88963914
496,0.03251692
497,0.26698875
498,0.17066862
499,0.23272069
500,0.5339769
501,0.79001296
502,0.031825233
503,0.41626164
504,0.033095922
505,0.030804835
506,0.029637473
508,0.031475626
509,0.031868994
510,0.03220507
511,2.4620068
512,0.031447094
514,1.2829006
515,0.07621862
516,0.29964328
517,1.8961582
518,0.48538765
519,0.06912312
520,0.03250157
521,0.12861931
522,1.5814772
523,0.84354275
524,0.0343339
525,0.33811656
526,0.030074945
527,0.0061943214
529,0.031000862
530,0.03130488
531,0.0014393694
532,0.16313758
533,0.073377505
534,0.06644069
535,0.031236712
537,1.1544399
538,2.1052244
539,0.032607846
540,0.05863429
542,0.030076448
543,0.03041359
544,0.031661704
545,0.029408652
546,0.033265438
547,0.33885399
548,1.02826
549,0.12303952
550,0.030330675
551,0.32566562
552,0.03186472
553,0.48036414
554,1.0155241
555,0.031009644
556,0.03134659
557,0.028714579
558,0.14521645
560,0.24964994
561,1.5638506
563,0.031135492
564,0.17727119
565,0.17118698
566,0.6867975
567,0.029641986
568,0.031865183
570,0.14732933
571,0.03206493
573,0.02827512
574,0.029773328
575,0.47381353
576,0.033086695
577,0.03381324
578,0.03570137
579,0.119157076
580,2.7351844
581,0.031076556
582,0.6415172
583,0.1951007
584,0.02786364
585,1.9173067
586,0.03204265
587,0.05650018
588,0.14406244
589,0.036762632
590,0.03208906
591,0.7003783
592,0.035083823
593,1.4528685
594,0.121687904
595,0.034246698
596,0.033609346
597,0.38050994
598,0.26202965
599,0.033050943
600,0.73217857
601,0.036839157
603,0.028302237
604,0.03441591
605,0.031302687
606,0.03394841
607,0.5827068
608,5.4593763
609,0.11399997
610,0.031098166
611,0.053422857
612,0.70542467
613,0.03327501
614,0.033275355
615,0.116324335
616,0.030052735
617,0.33138114
618,0.03090528
619,0.06693449
620,0.03196483
621,0.03441533
622,0.031136993
623,0.02806094
624,0.07213871
625,0.16387473
626,0.28977802
628,1.3806571
629,0.33437458
631,0.047302756
632,0.032468915
633,0.97272974
634,0.007556545
635,0.037442878
636,0.035679054
637,0.033158425
638,0.035938647
640,0.064100385
641,0.028852182
642,0.035632007
643,0.029377745
644,1.7876225
645,0.03083119
646,3.792236
647,0.01653597
648,0.05554594
649,0.029892853
650,0.54974467
651,0.033264864
652,0.36885685
653,0.032011937
654,0.10281309
655,0.21788426
656,0.032990735
657,0.03195825
658,1.4277524
659,0.031953864
660,0.014272278
661,0.038683288
662,0.0312909
663,0.8993732
664,0.029773213
665,0.50101817
666,0.032536652
667,0.107052356
668,0.03090655
669,0.04138519
670,1.4911299
672,0.029516414
673,0.2612728
674,0.030870952
675,0.030384103
676,0.031209096
677,0.030076912
678,0.0656274
679,0.03255546
680,0.24720412
681,0.29950565
682,0.031052057
683,0.033159234
684,0.01543505
685,0.031951323
686,1.177876
687,0.031214759
688,0.030865518
689,0.035844572
690,0.0052226065
691,0.03215128
692,0.1737544
693,0.09879349
694,0.031432424
695,0.26959693
696,0.033766907
697,0.030810498
698,0.031603377
699,0.03267304
700,0.020101756
701,1.8175696
702,0.026414698
703,0.37907892
704,2.6335046
705,0.030402143
707,0.1420925
708,0.09973671
709,0.034286555
710,0.029332945
711,0.029423006
712,0.028229691
713,0.070215195
714,0.031774074
715,0.01756751
716,0.03179128
717,3.1983685
718,0.031049052
719,0.033824645
720,1.0626346
721,0.034155227
722,0.63403124
723,0.48328733
724,0.03439955
725,0.02453208
726,0.0055950233
727,0.07118808
728,0.032634847
729,0.012441758
730,0.2471341
731,0.029444188
732,0.27376038
733,0.032997657
734,0.03126456
735,0.034939475
736,0.020650504
737,0.030856041
738,0.03501292
739,0.7895554
740,1.1103108
741,0.45239347
742,5.4294467
743,0.032433137
744,0.03269219
745,0.029988298
746,0.17607623
747,0.031652812
748,0.028594334
749,0.13733967
750,0.09872524
752,0.03266877
753,0.0452121
754,0.32110652
755,0.030306505
756,0.02251631
757,0.09227182
758,0.05238864
759,0.8514949
760,0.030312864
761,0.029613748
762,0.6211591
763,0.03727935
764,0.1168166
766,0.7690115
767,0.019768482
768,0.031954326
769,1.1784526
770,0.32427663
771,0.64186835
772,1.040163
773,0.03113445
774,0.029543266
775,0.02974035
