Train_ID,Training_Loss
1,0.03420235
2,0.61952513
3,0.042435188
4,0.24850872
5,0.051297974
6,0.041976687
7,0.05096542
8,1.0113406
9,0.050791737
10,0.042456552
11,0.10350081
12,1.1427693
13,0.09275543
14,2.215544
15,0.05073531
16,0.24459186
17,0.2736417
19,0.04241382
20,0.05641253
21,0.23840272
22,0.32671043
23,0.042873606
24,0.04175513
25,0.042645853
26,0.47298115
27,0.39092332
29,0.050984
30,0.042148132
31,0.041828416
32,0.37537503
33,0.0730879
34,0.042160135
35,2.384499
36,0.04208493
37,0.04189678
38,0.051025346
39,0.041684125
40,0.64671725
41,0.9279023
42,0.051016513
43,0.13238005
44,0.2048636
45,0.042806566
47,0.051530786
48,0.107001156
49,0.72147644
50,0.05103452
51,0.041888434
52,0.48649094
53,0.18651295
54,0.06278925
55,0.041972797
56,0.04202115
57,0.48885715
58,0.042259444
59,0.051214844
60,0.041800976
61,0.051026594
62,0.050824597
63,0.051394116
64,0.48716503
65,0.37839368
66,0.041823614
67,0.05103758
68,0.04181012
70,0.6715936
71,0.21734235
72,0.10872087
73,0.27320346
74,1.2790518
75,0.04187872
76,0.042818557
77,1.111562
78,0.05117294
79,0.437314
80,0.46954882
81,0.05129435
82,0.04175067
83,2.4741383
84,0.051456507
85,0.050713215
86,0.13083383
87,0.17878756
88,0.051467944
89,1.1048546
90,0.92457163
91,0.051394004
92,0.050810546
93,0.04282952
94,0.09398296
95,0.4150508
96,0.041738093
97,0.0862545
98,2.1158626
99,0.05093891
100,0.051104866
101,0.09747032
102,1.5652685
103,0.87609875
104,0.051271472
105,0.04226539
106,0.059409015
107,0.05117362
108,1.594146
109,0.121939294
110,1.1008298
111,0.6232474
112,0.041928332
113,0.051110078
114,0.035679743
115,0.08364312
116,0.025923466
118,0.04168424
119,0.051035997
120,0.73369825
121,0.05092271
122,3.0238924
123,0.98873246
124,0.04218185
125,0.051230703
126,0.04184842
127,0.051218923
128,0.17787945
129,0.05098921
130,0.041972797
131,0.46736294
132,0.04266676
133,0.042124245
134,0.051020704
135,0.07289507
136,0.08541997
137,0.041661944
138,0.050945483
139,0.04161026
140,0.04200275
141,0.041885234
142,0.041739352
143,0.04201909
145,0.06940009
146,0.038718153
147,0.051329117
148,0.1757929
149,0.042085387
150,0.04190787
151,0.051742375
152,0.3589165
153,0.051424578
154,0.20945026
155,0.991724
156,0.052948788
157,0.32257897
158,0.6464639
159,0.37890202
160,1.2945677
161,0.051193893
162,0.2127074
163,0.58497
164,0.05089416
165,0.051053666
166,0.042338636
168,0.05057054
169,0.04196571
170,0.15000564
171,0.041865572
172,0.050955907
173,1.1532462
174,0.05082403
175,0.050992835
176,0.31256256
177,0.9937053
178,0.45132595
179,0.05081236
180,0.5737883
181,0.042069957
182,0.7002964
183,0.042007547
184,0.042105388
185,0.05091036
186,1.122
187,0.050885666
188,0.31998944
189,0.041924443
190,0.05110328
191,0.2207828
192,0.7592484
193,0.04173718
194,1.5589167
195,0.04268732
196,0.04181184
197,1.5634702
198,0.20459586
199,0.04170665
200,0.75489247
201,1.499767
202,0.050856434
203,0.074730925
204,0.65409845
205,0.50423086
206,0.6836557
207,1.1051946
208,0.695634
209,0.12089617
210,0.24737969
211,0.5432458
212,0.051052988
213,0.042064358
215,0.042307325
216,0.050936308
217,1.515891
218,1.679397
219,0.8913541
220,0.0508732
221,0.04194822
222,0.35854217
223,0.6956425
224,0.5655758
225,1.8512583
226,0.041893464
227,0.14238358
228,0.20715752
229,0.041946165
230,0.04306808
231,0.1253472
232,0.05121677
233,0.051006544
234,1.0095625
235,0.46190396
236,0.04181847
237,0.059564248
238,0.061329305
239,0.05125041
240,0.04242353
241,0.04956116
242,0.05128801
243,0.85769045
244,0.042440444
245,0.051341686
246,0.041836645
247,0.12551713
248,0.051183358
250,0.05085111
251,0.09237378
252,0.04186077
253,0.042596847
254,0.04238103
255,0.78083706
256,3.0641735
257,0.050725907
258,0.24168071
259,0.051154252
260,0.04212162
261,0.04198789
262,0.051035088
263,0.4741115
264,0.05109535
265,0.6666114
266,0.042118188
267,0.05092554
268,0.051113702
269,0.43463618
270,0.94596946
271,0.0422983
