radius,shell_from,avg_inf_diff,coverage
4.715537261962891,0.0,2.4085999029921368e-05,0.0005
9.431074523925782,4.715537261962891,0.00014823083950078823,0.158375
18.862149047851563,9.431074523925782,0.00015551009562940772,0.98475
28.293223571777343,18.862149047851563,0.0001795156465867538,1.0
37.724298095703126,28.293223571777343,0.00019207665596668894,1.0
