radius,shell_from,avg_inf_diff,coverage
4.715537261962891,0.0,0.00523309502750635,0.0005
9.431074523925782,4.715537261962891,0.031320261331433896,0.158375
18.862149047851563,9.431074523925782,0.032041401225157584,0.98475
28.293223571777343,18.862149047851563,0.034485080330832106,1.0
37.724298095703126,28.293223571777343,0.03581486861293819,1.0
