Train_ID,Training_Loss
18996,0.005087407
30901,0.00027700403
41199,0.0052754954
52538,0.003856485
27178,0.00040856597
25727,0.000102514736
22286,0.059784923
40389,0.004896791
12980,0.00012992969
51271,0.0018974411
40156,0.0012103145
13484,0.0014748421
33751,0.00012075172
27358,0.012588445
37135,0.0016600413
16729,0.007243443
36606,0.0006266061
48976,0.00029356938
21626,5.090107e-05
22856,0.0015117418
39500,0.023106255
53054,0.00050817925
53044,0.003554932
1891,0.00030620178
48578,1.6569955e-05
32489,0.00785855
22518,0.000114553564
15241,0.00059586886
24261,0.0032523377
19691,3.3616456e-05
11795,0.0004558716
28956,0.00012456595
32531,0.23601864
36194,0.00025733974
13699,0.0026370059
48918,0.00031656976
16376,0.00595474
10686,0.0023598224
52386,0.0004105917
39247,0.0059502367
46042,0.12616946
28609,0.20815814
52834,0.016294632
12530,1.0682348
31038,0.00069713127
18309,2.2887922e-05
34210,0.0005029367
21666,6.317893e-05
33918,0.009597353
11426,3.0159496e-05
4443,0.005679067
27000,0.0074597616
46920,0.0057421257
25582,0.00022635281
18589,0.072911255
36106,0.043608367
9829,0.00081660773
6047,0.00016723665
31175,0.00021288513
44332,0.0013029428
14418,0.0028159274
44838,0.023224017
8319,2.1457441e-05
33862,1.585471e-05
1058,0.0049776915
28999,0.030862976
14411,0.00016175392
44028,0.012514869
45145,0.00016938205
23879,0.017815918
50138,0.00080815074
48718,0.0048295273
17053,0.029051717
11176,0.0005884823
21957,4.0172723e-05
46123,0.0021345466
37982,0.00033134694
53908,0.019933496
48885,0.028269442
21806,0.001416752
18994,0.00026127262
41688,0.00019310041
13167,0.015111137
34225,8.093983e-05
8478,9.381331e-05
46256,0.027144827
39206,7.5456635e-05
52609,6.842379e-05
21649,0.01813603
3849,0.60666466
10767,0.00025662468
24819,0.00071595307
31419,6.8185385e-05
2714,0.00017057394
6166,0.023663953
47074,0.0006005153
23433,0.00033980794
14362,0.0035867663
9907,0.00048375348
19765,0.009298117
38384,0.00020168177
52579,4.3272037e-05
3202,2.860982e-05
19489,0.008940664
36605,0.43553632
19123,0.0009976416
53071,0.0013746108
32127,0.030231906
21193,4.1603176e-05
20298,0.0010215784
22890,6.2940526e-05
13563,0.00010132276
52985,6.484775e-05
1725,2.2411095e-05
48940,9.7985234e-05
13429,0.00236565
39016,0.030235376
6963,0.007831228
8327,0.0006193388
13459,5.5430784e-05
23418,0.0002070451
37084,0.120009825
39287,0.42182234
37775,0.0005164005
14615,0.0002740246
22882,0.0016750366
26119,0.010712262
1306,0.0023165315
53827,0.009161813
45844,4.3748852e-05
48774,0.00063768553
28041,0.0027655235
5267,3.3020428e-05
25481,0.24245733
31444,0.00014757022
2875,0.078470916
6530,0.015443267
38343,0.00017236178
6221,8.4635016e-05
6587,0.007344153
44572,0.000116937474
32788,0.0034221201
16274,1.356303
26616,0.08281003
46292,0.003954093
7797,0.0036523321
48237,0.00018845213
53887,0.00020120504
9540,7.295342e-05
19963,0.0010353925
3977,0.030325586
33742,0.00015472168
18909,0.00066163106
19919,0.00016914368
497,0.036340952
48626,0.66506594
26076,9.2621325e-05
40096,2.5391257e-05
41083,0.00033253862
51632,0.003577026
25279,0.02230847
1053,0.014694674
9587,0.0010801678
20680,0.00022909402
8930,0.00025710138
10795,0.011033241
11439,0.0005130643
28460,7.295342e-05
678,0.3804239
11125,0.0029780583
35154,0.2504216
41092,0.00015317221
30513,0.065927215
39268,0.0064094453
22881,0.029617451
21707,0.009720847
23347,5.578839e-05
40064,0.0013684204
7105,0.00010132276
48299,0.00023445718
46169,0.00013839241
5884,8.844938e-05
23821,0.21334013
10577,5.0066647e-05
46702,0.0011884063
29960,0.0022964315
3694,0.0001296913
23921,8.2608625e-05
5867,0.00019274284
31364,0.00010048838
5642,6.93774e-05
2690,0.0009707268
50296,0.21874556
30009,0.06064448
38024,0.040683586
8895,0.00089462305
11995,0.0027737261
28284,0.00012551951
31813,0.0002387477
1351,0.022844244
24779,0.00086877745
20281,3.3139633e-05
35516,0.00052998326
51141,0.23931083
11953,9.583968e-05
32989,0.004286981
12787,0.55474865
48081,0.0005832401
21715,0.0014830554
10748,0.2731134
48427,0.0010406323
52760,0.0001234932
47939,0.00011026251
26944,3.70734e-05
52519,0.00025042734
44283,0.0058335057
10920,0.0057975943
2726,0.00035291642
6677,0.00069331925
17585,0.0003701955
34168,1.7786103
7271,0.0063004675
28649,0.005384111
22313,0.26977828
652,0.00015484088
51757,0.0033093707
14792,0.00022230062
36140,0.0017650039
50055,0.00017271934
32733,0.00019596086
19024,0.00016425691
45020,0.09072075
34054,0.00057549606
37126,0.0014547252
41196,0.00042608244
28161,0.0008543655
20593,0.056860745
18347,0.0015789911
41034,4.2914424e-05
39215,0.0011551857
2339,4.1603176e-05
38840,0.00036864638
1924,2.8848232e-05
12569,0.00010263393
37056,0.00023183519
51503,0.00014661667
648,7.569503e-05
11822,0.012703921
413,0.0036365348
23374,0.008633077
3978,0.0014949585
13279,0.00038973842
12649,0.00010454108
38438,0.00035470392
46537,0.0006603206
37272,0.0011670929
48176,5.5549986e-05
46796,7.247662e-05
11105,0.030682646
14591,0.0004129749
49891,0.00022122797
48438,0.014990537
16868,0.12141618
32139,0.00019929807
46731,0.00085555663
40199,0.0017182362
50750,0.17406113
35605,3.2901222e-05
13008,0.003610166
12253,7.0211805e-05
44278,0.0008001702
19718,0.00023672162
35844,0.00020740266
29098,0.000100011595
16819,0.0062629147
5509,7.521823e-05
21988,0.0101426905
23063,0.0031501453
52225,0.0024265388
14632,8.9760564e-05
24487,0.0032289294
14771,9.2978924e-05
13467,0.0040391064
11834,0.00014816617
20319,7.259582e-05
39546,0.011656862
12315,0.00042119692
18514,0.002131454
5919,0.0011750705
23110,4.672895e-05
7295,0.012040318
45390,0.00031704645
39653,0.00043621086
18629,0.00019333878
43175,0.0022984534
45581,1.8058081
19130,0.0020573419
52382,2.6106494e-05
8661,0.00016032365
17778,0.00023398046
24088,0.0020415196
18705,5.447716e-05
21519,0.011310978
28023,0.00010656743
6218,0.0694607
50761,0.000117533455
8028,0.002100882
3038,6.019888e-05
44917,0.0013367536
18438,4.6967358e-05
50320,8.59462e-05
44029,0.0016694431
23349,0.13975435
4389,0.0007552632
1374,0.0331778
34242,0.00018976319
33724,9.345572e-05
3026,0.00069641654
190,0.0039916136
10855,0.0010364644
31715,0.000121109304
20246,0.0041753976
6600,0.0002840354
20094,0.06387775
45490,0.0001447096
35368,0.00028224775
46505,0.13174032
52040,0.00018142008
36474,0.00021538799
51924,0.00011109689
52774,1.2159274e-05
28660,0.37168294
14999,1.6569955e-05
848,9.4051706e-05
12075,0.000176295
11746,0.00019095505
32700,0.022075985
52328,6.13909e-05
28525,0.008541952
32427,0.079063356
37711,0.00016532962
2647,0.00028653807
52909,0.001407824
17731,0.006333873
13528,6.460935e-05
39514,0.0032958256
14031,0.00035613394
46813,0.0022583713
24172,0.0017190692
