Train_ID,Loss
296,0.12774366
1135,0.12768176
1501,0.12707283
1783,0.12676549
840,0.12584397
670,0.1254084
331,0.123821974
1531,0.1231308
934,0.12303541
1980,0.122391574
1253,0.12210643
1434,0.121832706
1801,0.12014092
1865,0.12003065
1155,0.118715614
396,0.118614614
869,0.11746732
736,0.117018215
1513,0.11665208
211,0.11662927
1193,0.11646239
393,0.11589425
923,0.11551645
1387,0.115406305
1084,0.115011
1616,0.11497211
1622,0.114521876
1231,0.1143337
1286,0.113968275
860,0.113118134
106,0.112872824
1129,0.112715535
1051,0.11227835
1621,0.111900456
131,0.11143135
1820,0.111234374
903,0.11082973
1467,0.11065099
1278,0.10996613
1290,0.109949574
845,0.109765545
1693,0.107924685
1412,0.10754172
50,0.107246526
1281,0.10710516
517,0.10692993
1646,0.10564387
1517,0.1054363
174,0.105174184
294,0.10481217
739,0.104397506
321,0.104383975
1958,0.10394507
100,0.103706956
1187,0.10288139
1470,0.102368005
437,0.10157665
1939,0.101050854
1271,0.10072054
392,0.10067041
73,0.10062676
1243,0.10054849
1530,0.10036887
822,0.099730775
530,0.099327065
989,0.098763146
594,0.09856398
1795,0.09837298
814,0.09769285
1659,0.09750741
1977,0.09725208
1762,0.09703216
1859,0.09670668
1763,0.0961951
301,0.09595459
1435,0.09550764
1213,0.09521852
1648,0.0951963
1923,0.09513712
427,0.09487402
1817,0.094741955
1904,0.093977205
164,0.093682535
1466,0.09312911
1073,0.09309208
240,0.0929941
709,0.092827894
1144,0.09273348
511,0.092528
1049,0.0924491
1239,0.092375845
44,0.09124254
948,0.09030575
1425,0.089771055
412,0.08961946
491,0.08948572
118,0.08907796
1100,0.08858886
598,0.08856126
1626,0.0884852
949,0.0883308
1994,0.08803599
1629,0.08735382
352,0.08702157
1901,0.08643591
236,0.08581872
1436,0.08566773
45,0.085607216
1516,0.085527554
1624,0.084989086
166,0.08476974
1404,0.08426034
1975,0.08406253
704,0.08377107
1266,0.08356001
1514,0.083439164
267,0.08302465
40,0.082925685
1333,0.08269085
510,0.082232766
424,0.082126476
1631,0.0820741
1916,0.08204741
1326,0.08153387
1268,0.081531346
1235,0.0808169
843,0.08063007
938,0.0805511
1738,0.08052625
453,0.07981516
692,0.0795295
97,0.079377666
1633,0.07919729
81,0.07874498
1330,0.078737594
595,0.0786122
1526,0.07852503
1608,0.078512356
1350,0.077864565
320,0.07758883
1889,0.07743703
231,0.07690843
1773,0.07689827
518,0.07653946
1152,0.076361984
1715,0.07632178
1132,0.07625794
196,0.07621928
1927,0.07621608
1590,0.07615477
125,0.075971484
1182,0.07594994
1791,0.07588862
1209,0.07575888
1248,0.075742416
173,0.075645715
1651,0.07537622
1299,0.07521745
461,0.075139605
1322,0.07505998
1979,0.07495093
1950,0.074746855
1329,0.074465394
1736,0.074429646
1772,0.07437343
931,0.07380091
414,0.07367091
1408,0.073203795
918,0.073179975
1900,0.0728104
1357,0.07247384
830,0.072172545
862,0.07209424
924,0.07198343
482,0.07184675
1563,0.07182977
579,0.071050294
1178,0.07061706
237,0.07058651
469,0.07027943
1954,0.06974502
1667,0.06964663
1185,0.069453694
1701,0.06944313
713,0.06939408
1461,0.069214
640,0.06914336
1116,0.068615705
883,0.0685655
1103,0.06854613
1364,0.06806148
110,0.06793785
1315,0.0674149
1002,0.06734291
1142,0.06716826
816,0.06706459
1397,0.0669792
1612,0.06665293
373,0.06617149
1970,0.06601616
409,0.06545089
298,0.06493334
365,0.06493289
1221,0.06489904
1843,0.0643176
879,0.06423645
389,0.06406136
1225,0.063895755
490,0.063815236
1482,0.06358694
1520,0.063458174
1045,0.063324586
1819,0.063283294
1356,0.06320574
1509,0.062877245
13,0.06279238
1123,0.06271536
514,0.06269744
187,0.062318817
700,0.062252734
428,0.062181264
1712,0.061932657
1653,0.0618429
540,0.061653722
826,0.06163702
1997,0.061484355
489,0.06107488
919,0.061006133
48,0.06093547
1875,0.060808495
1314,0.06067892
1716,0.06042601
780,0.060134314
2,0.060001172
1777,0.059679028
1753,0.059667908
1873,0.059569973
1985,0.059344422
810,0.059111625
1162,0.059028693
851,0.05888327
108,0.058708932
1682,0.058477562
874,0.058428425
65,0.058240402
1945,0.058186643
1638,0.058123656
189,0.058031645
1892,0.05780968
1313,0.057754997
1834,0.05765305
1839,0.057414904
485,0.057135273
1361,0.056725476
1679,0.056697544
1277,0.056615427
1053,0.056305036
673,0.056238435
1130,0.056085728
140,0.055984177
734,0.055908427
797,0.055854764
1649,0.055391774
1368,0.05521875
1376,0.055210624
1030,0.055191785
597,0.055005975
218,0.05487497
252,0.054798912
1965,0.054483213
1934,0.054317255
481,0.054195758
1265,0.054082155
770,0.053540602
1805,0.053506706
356,0.053386807
806,0.053071566
1275,0.05300984
1739,0.052926175
1792,0.05285517
183,0.052522343
1771,0.052431285
1459,0.052039247
1192,0.052011862
1717,0.052005187
994,0.051959578
1285,0.05183508
922,0.051652152
847,0.051635396
645,0.051486626
760,0.0512512
1756,0.05103022
224,0.050881814
1919,0.050860967
1586,0.050693043
627,0.050604425
875,0.050581988
589,0.050520673
398,0.050506733
992,0.050052825
1668,0.049986716
54,0.049947593
10,0.049851768
312,0.049698196
1423,0.04922985
533,0.049198866
608,0.048951097
1871,0.048643764
16,0.0485159
1845,0.0485134
705,0.048313167
1149,0.04776985
51,0.047717456
1602,0.04770711
1403,0.047681313
706,0.047677107
1681,0.047589015
1422,0.0475024
1022,0.04746579
1222,0.047458287
726,0.047439985
1208,0.047070663
335,0.047057815
1507,0.04701414
1498,0.046939302
1401,0.046373952
1606,0.046266966
1346,0.04618308
653,0.04610556
724,0.04606537
1119,0.04594458
1229,0.045912586
465,0.04576091
250,0.045570377
276,0.045554202
738,0.04551912
572,0.045497023
1553,0.044990007
1982,0.04483945
263,0.04460006
410,0.044488095
492,0.04434567
1709,0.04424303
618,0.04405677
1318,0.043852676
796,0.043631423
346,0.04350896
63,0.042964395
819,0.042737808
150,0.042711306
308,0.042530473
1028,0.04252556
1525,0.042518478
592,0.04244387
1903,0.042396452
1447,0.04209156
1856,0.041851394
1931,0.041849565
1619,0.041846365
247,0.04174404
756,0.041677836
175,0.04141996
1841,0.041384276
467,0.04101889
803,0.041013513
824,0.040993374
15,0.040976327
946,0.040931128
222,0.04089188
1576,0.04084736
1992,0.040560424
1799,0.040511202
1725,0.040388018
1829,0.0403563
506,0.04029367
1156,0.040239166
1854,0.040230237
347,0.04012248
1437,0.0401053
315,0.039980117
232,0.039979316
1059,0.039714813
1429,0.039646987
1986,0.03954398
878,0.039538823
154,0.039491728
882,0.039445657
1385,0.03925128
915,0.039216895
1642,0.03898842
1050,0.038723543
1102,0.03869143
1151,0.03865496
1601,0.038569055
1640,0.038419474
8,0.038372096
591,0.038349267
1567,0.038005263
1343,0.037860192
800,0.03784504
1933,0.037770085
865,0.037565853
978,0.037338953
1173,0.03733677
300,0.037120275
1818,0.03711097
529,0.03705158
202,0.036967147
807,0.036789637
1395,0.036533255
951,0.036480386
272,0.03636728
79,0.036329575
1860,0.036222428
144,0.036189545
239,0.03612125
1641,0.03610734
1089,0.035910584
1999,0.035833873
1269,0.035833184
1389,0.035797413
887,0.035665136
1191,0.03546024
1270,0.03505896
71,0.03494247
198,0.034932915
1867,0.034905862
912,0.034898262
1032,0.034821015
866,0.03481054
1399,0.034489155
695,0.034457944
103,0.03427757
151,0.034225155
1170,0.03402734
1196,0.03393009
568,0.033901744
1354,0.033896558
1214,0.033723112
419,0.033714235
281,0.03367228
1284,0.033579722
1282,0.03353511
337,0.03342294
1342,0.033336584
1522,0.03331433
983,0.033162
329,0.03305371
1674,0.03296859
935,0.032727264
127,0.03263208
246,0.03253942
1672,0.03242206
1353,0.03234312
503,0.032305147
2000,0.032269135
1650,0.032034796
1696,0.031953864
1987,0.03194682
559,0.03181461
1071,0.03177673
288,0.031569075
349,0.031557176
973,0.031365536
888,0.031349707
1241,0.031348668
1600,0.03123209
128,0.031210368
647,0.031086842
838,0.031072397
1635,0.031019352
1431,0.03098549
372,0.030817434
1016,0.030520089
1398,0.030492684
325,0.029994776
1092,0.02989771
1280,0.029774716
1680,0.029639555
441,0.02963539
1684,0.029593611
909,0.029592916
119,0.029487593
578,0.029461667
1521,0.029351816
689,0.02930169
286,0.029250287
702,0.029215438
681,0.029156623
1029,0.029083908
1658,0.02906318
1349,0.029013852
698,0.028970657
1917,0.028914027
820,0.02891032
1908,0.028904645
1857,0.0288406
945,0.028547646
255,0.028296791
1332,0.028205007
1249,0.02796531
1464,0.027884856
244,0.027842076
768,0.027800107
171,0.027700508
1676,0.02766375
886,0.027629195
1148,0.027547672
677,0.027433898
262,0.027397247
834,0.027333684
1043,0.027319532
451,0.027305845
1515,0.027291344
135,0.02727754
1060,0.027093662
317,0.027007105
169,0.026978211
1296,0.026925646
623,0.026828166
1463,0.026719302
1064,0.026682856
977,0.026593015
476,0.026541937
156,0.026471237
344,0.026385672
1598,0.026351884
357,0.026214402
109,0.026200468
1042,0.026174454
139,0.026155178
1656,0.026106052
658,0.026090953
234,0.026060756
1519,0.026012557
1287,0.02594031
679,0.025839364
238,0.025836227
1255,0.02580765
1572,0.025804166
508,0.02572807
1710,0.025677646
1462,0.025509741
